"3511306"	"en_USA_nytime_int"	"2014-11-03 14:07:15"	"Sinosphere Blog: Preparing for ‘APEC War’ in China"	"APEC"
"3518656"	"en_USA_nytime_int"	"2014-11-04 04:07:28"	"Russia Continues to Train and Equip Ukraine Rebels, NATO Official Says"	"NATO"
"3562608"	"en_USA_nytime_int"	"2014-11-07 12:38:18"	"To Impress APEC Leaders, China Cracks Down on Beijing Life"	"APEC"
"3592854"	"en_USA_nytime_int"	"2014-11-10 14:39:17"	"News Analysis: Frosty Meeting at APEC Could Be Start of Thaw Between China and Japan"	"APEC"
"3593530"	"en_USA_nytime_int"	"2014-11-10 15:39:18"	"At APEC Meeting, Beijing Strengthens Ties to Its Neighbors"	"APEC"
"3619877"	"en_USA_nytime_int"	"2014-11-12 17:39:54"	"Russian Troops Crossing Into Ukraine, NATO Says"	"NATO"
"3631091"	"en_USA_nytime_int"	"2014-11-13 14:40:09"	"Sinosphere Blog: APEC Leaders’ Attire Inspires Imitators"	"APEC"
"3776257"	"en_USA_nytime_int"	"2014-11-26 05:03:37"	"Its Grip on Oil Weakening, OPEC Will Meet on Prices"	"OPEC"
"3800938"	"en_USA_nytime_int"	"2014-11-28 04:04:06"	"A Tilt Toward NATO in Ukraine as Parliament Meets"	"NATO"
"3850809"	"en_USA_nytime_int"	"2014-12-02 21:46:14"	"NATO to Create Interim Rapid Response Force to Counter Russia"	"NATO"
"3916325"	"en_USA_nytime_int"	"2014-12-08 18:51:40"	"U.S. and NATO Ceremonially End Afghan Combat Mission"	"NATO"
"3999633"	"en_USA_nytime_int"	"2014-12-16 01:43:22"	"World Briefing | Europe: Russia: NATO Voices Aviation Protest"	"NATO"
"4084583"	"en_USA_nytime_int"	"2014-12-23 18:01:19"	"Ukraine Takes Step Toward Joining NATO"	"NATO"
"4094455"	"en_USA_nytime_int"	"2014-12-24 18:01:40"	"Ukraine Briefly Cuts Power to Crimea Amid Dispute With Russia Over NATO"	"NATO"
"4096580"	"en_USA_nytime_int"	"2014-12-25 01:01:45"	"Ukraine Briefly Cuts Power to Crimea Amid Feud With Russia Over NATO"	"NATO"
"275390"	"en_USA_nytime_int"	"2014-01-29 21:57:33"	"U.S. and NATO Plan Afghanistan Force Small Enough for Quick Exit"	"NATO"
"301734"	"en_USA_nytime_int"	"2014-02-03 01:55:37"	"Palestinian Leader Seeks NATO Force in Future State"	"NATO"
"359076"	"en_USA_nytime_int"	"2014-02-10 17:36:55"	"Suicide Bomber Attacks NATO Convoy in Afghanistan"	"NATO"
"482576"	"en_USA_nytime_int"	"2014-02-28 02:15:32"	"World Briefing: Political Party Ends Blockade of NATO Supply Route in Pakistan"	"NATO"
"516813"	"en_USA_nytime_int"	"2014-03-04 21:15:11"	"Convoy With NATO Supplies Is Attacked in Pakistan"	"NATO"
"738659"	"en_USA_nytime_int"	"2014-03-19 02:33:48"	"News Analysis: Russia’s Aggression in Crimea Brings NATO Into Renewed Focus"	"NATO"
"744081"	"en_USA_nytime_int"	"2014-03-19 17:18:51"	"News Analysis: Russian Aggression Puts NATO in Spotlight"	"NATO"
"746466"	"en_USA_nytime_int"	"2014-03-19 22:19:05"	"NATO Chief Calls Russia’s Actions Grave Threat to Europe’s Security"	"NATO"
"747819"	"en_USA_nytime_int"	"2014-03-20 02:19:19"	"NATO Weighs Assistance for Ukraine to Dissuade Further Moves by Moscow"	"NATO"
"801245"	"en_USA_nytime_int"	"2014-03-25 18:31:48"	"Obama Assures NATO but Says Force Won’t Be Used in Crimea"	"NATO"
"810962"	"en_USA_nytime_int"	"2014-03-26 17:32:20"	"Obama to Discuss New NATO Forces in Eastern Europe"	"NATO"
"812064"	"en_USA_nytime_int"	"2014-03-26 19:32:23"	"U.S. and NATO May Deploy Additional Forces in Eastern Europe"	"NATO"
"815371"	"en_USA_nytime_int"	"2014-03-27 03:32:36"	"Military Cuts Render NATO Less Formidable as Deterrent to Russia"	"NATO"
"816125"	"en_USA_nytime_int"	"2014-03-27 05:32:40"	"Obama Renewing U.S. Commitment to NATO Alliance"	"NATO"
"832709"	"en_USA_nytime_int"	"2014-03-28 18:33:27"	"NATO Picks Former Norwegian Premier as Its Next Leader"	"NATO"
"835196"	"en_USA_nytime_int"	"2014-03-29 01:33:33"	"Norwegian To Lead NATO As It Is Poised For Bigger Role"	"NATO"
"836010"	"en_USA_nytime_int"	"2014-03-29 04:33:38"	"Norwegian to Lead NATO as It Is Poised for Bigger Role"	"NATO"
"867212"	"en_USA_nytime_int"	"2014-04-01 20:51:18"	"NATO Orders End to ‘Practical and Military Cooperation’ With Russia"	"NATO"
"870377"	"en_USA_nytime_int"	"2014-04-02 03:53:03"	"NATO to Firm Up Its Presence in Eastern Europe as It Halts Cooperation With Russia"	"NATO"
"871154"	"en_USA_nytime_int"	"2014-04-02 05:53:06"	"NATO to Firm Up Its Presence in Eastern Europe as It Halts Cooperation With Russia"	"NATO"
"877547"	"en_USA_nytime_int"	"2014-04-02 17:53:28"	"NATO General Says He Sees Potent Russian Threat"	"NATO"
"878247"	"en_USA_nytime_int"	"2014-04-02 18:53:30"	"NATO General Says He Sees Potent Russian Threat"	"NATO"
"882852"	"en_USA_nytime_int"	"2014-04-03 03:54:02"	"NATO Commander Says He Sees Potent Threat From Russia"	"NATO"
"943538"	"en_USA_nytime_int"	"2014-04-08 23:44:55"	"U.S. and NATO Warn Russia to Stay Out of Ukraine"	"NATO"
"943963"	"en_USA_nytime_int"	"2014-04-09 00:44:56"	"U.S. and NATO Warn Russia to Stay Out of Ukraine"	"NATO"
"945132"	"en_USA_nytime_int"	"2014-04-09 03:47:11"	"U.S. and NATO Warn Russia Against Further Intervention in Ukraine"	"NATO"
"970057"	"en_USA_nytime_int"	"2014-04-11 04:12:18"	"Satellites Show Russia Mobilizing Near Ukraine, NATO Says"	"NATO"
"970893"	"en_USA_nytime_int"	"2014-04-11 06:12:19"	"Satellites Show Russia Mobilizing Near Ukraine, NATO Says"	"NATO"
