"Germany"	"New Zealand"	"0"
"Germany"	"Fiji"	"0"
"Germany"	"Papua New Guinea"	"0"
"Germany"	"Sao Tome and Principe"	"0"
"Germany"	"Marshall Islands"	"0"
"Germany"	"Cuba"	"0"
"Germany"	"Sudan"	"0"
"Germany"	"Gambia"	"0"
"Germany"	"Malaysia"	"0"
"Germany"	"Taiwan"	"0"
"Germany"	"Poland"	"3"
"Germany"	"Oman"	"0"
"Germany"	"Suriname"	"0"
"Germany"	"United Arab Emirates"	"0"
"Germany"	"Kenya"	"4"
"Germany"	"Argentina"	"1"
"Germany"	"Guinea-Bissau"	"0"
"Germany"	"Armenia"	"4"
"Germany"	"Uzbekistan"	"0"
"Germany"	"Bhutan"	"0"
"Germany"	"Senegal"	"4"
"Germany"	"Togo"	"0"
"Germany"	"Ireland"	"0"
"Germany"	"Falkland Islands"	"0"
"Germany"	"Iran"	"18"
"Germany"	"Qatar"	"6"
"Germany"	"Burundi"	"4"
"Germany"	"Iraq"	"21"
"Germany"	"Slovakia"	"0"
"Germany"	"Slovenia"	"0"
"Germany"	"Equatorial Guinea"	"0"
"Germany"	"Thailand"	"0"
"Germany"	"Sweden"	"5"
"Germany"	"Iceland"	"0"
"Germany"	"Macedonia"	"0"
"Germany"	"Belgium"	"23"
"Germany"	"Israel"	"14"
"Germany"	"Kuwait"	"0"
"Germany"	"Liechtenstein"	"0"
"Germany"	"Benin"	"0"
"Germany"	"Algeria"	"17"
"Germany"	"Italy"	"18"
"Germany"	"Swaziland"	"0"
"Germany"	"Tanzania"	"0"
"Germany"	"Pakistan"	"4"
"Germany"	"Burkina Faso"	"0"
"Germany"	"Panama"	"0"
"Germany"	"Singapore"	"0"
"Germany"	"Ukraine"	"13"
"Germany"	"Kyrgyzstan"	"0"
"Germany"	"Switzerland"	"16"
"Germany"	"Djibouti"	"0"
"Germany"	"Chile"	"0"
"Germany"	"China"	"17"
"Germany"	"North Korea"	"5"
"Germany"	"Mali"	"5"
"Germany"	"Botswana"	"0"
"Germany"	"Croatia"	"0"
"Germany"	"Cambodia"	"0"
"Germany"	"Indonesia"	"5"
"Germany"	"Portugal"	"0"
"Germany"	"Malta"	"0"
"Germany"	"Tajikistan"	"0"
"Germany"	"Vietnam"	"6"
"Germany"	"Paraguay"	"0"
"Germany"	"Cyprus"	"0"
"Germany"	"Seychelles"	"0"
"Germany"	"Rwanda"	"11"
"Germany"	"Bangladesh"	"0"
"Germany"	"Australia"	"0"
"Germany"	"Austria"	"0"
"Germany"	"Sri Lanka"	"0"
"Germany"	"Gabon"	"0"
"Germany"	"Zimbabwe"	"0"
"Germany"	"Bulgaria"	"0"
"Germany"	"Syria"	"36"
"Germany"	"Czech Republic"	"0"
"Germany"	"Norway"	"4"
"Germany"	"Myanmar"	"0"
"Germany"	"Kiribati"	"0"
"Germany"	"Turkmenistan"	"0"
"Germany"	"Grenada"	"0"
"Germany"	"Greece"	"4"
"Germany"	"Haiti"	"0"
"Germany"	"Greenland"	"0"
"Germany"	"Yemen"	"4"
"Germany"	"Afghanistan"	"15"
"Germany"	"Montenegro"	"0"
"Germany"	"Mongolia"	"0"
"Germany"	"Nepal"	"0"
"Germany"	"Bahamas"	"0"
"Germany"	"Bahrain"	"0"
"Germany"	"United Kingdom"	"26"
"Germany"	"Dominica"	"0"
"Germany"	"Timor-Leste"	"0"
"Germany"	"Hungary"	"2"
"Germany"	"Angola"	"4"
"Germany"	"Samoa"	"0"
"Germany"	"France"	"79"
"Germany"	"Mozambique"	"4"
"Germany"	"Namibia"	"0"
"Germany"	"Peru"	"0"
"Germany"	"Denmark"	"4"
"Germany"	"Guatemala"	"0"
"Germany"	"Faroe Islands"	"0"
"Germany"	"Solomon Islands"	"0"
"Germany"	"Vatican"	"4"
"Germany"	"Sierra Leone"	"0"
"Germany"	"Nauru"	"0"
"Germany"	"El Salvador"	"0"
"Germany"	"Dominican Republic"	"0"
"Germany"	"Cameroon"	"0"
"Germany"	"Guyana"	"0"
"Germany"	"Azerbaijan"	"0"
"Germany"	"Macau"	"0"
"Germany"	"Georgia"	"0"
