"Le Monde"	"France"	"104"
"South China Morning Post"	"China"	"252"
"The Times of India"	"India"	"189"
"El Universal"	"Mexico"	"992"
"The New York Times"	"United States of America"	"522"
"The Australian"	"Australia"	"164"
"Herald Sun"	"Australia"	"99"
"China Daily"	"China"	"384"
"Daily Telegraph"	"United Kingdom"	"404"
"Hindustan Times"	"India"	"168"
"Japan Times"	"Japan"	"505"
"Times of Malta"	"Malta"	"228"
"This Day"	"Nigeria"	"550"
"New Zealand Herald"	"New Zealand"	"1387"
"The News International"	"Pakistan"	"87"
"Today"	"Singapore"	"370"
"Washington Post"	"United States of America"	"135"
"Chronicle"	"Zimbabwe"	"119"
"Le Nacion"	"Argentina"	"194"
"La Razon"	"Bolivia"	"129"
"La patria"	"Bolivia"	"151"
"El mercurio"	"Chile"	"628"
"La tercera"	"Chile"	"220"
"El periodico de Catalunya"	"Spain"	"66"
"El Pais"	"Spain"	"90"
"La Jordana (Mex)"	"Mexico"	"9"
"Dernière Heure"	"Belgium"	"54"
"Le soir"	"Belgium"	"148"
"Le Journal de Montreal"	"Canada"	"38"
"El Watan"	"Algeria"	"19"
"LExpression"	"Algeria"	"15"
"Le Parisien"	"France"	"72"
