"La patria"	"Brazil"	"27"
"La patria"	"Venezuela"	"24"
"La patria"	"Colombia"	"19"
"La patria"	"United States of America"	"17"
"La patria"	"Peru"	"9"
"La patria"	"Vatican"	"8"
"La patria"	"Chile"	"8"
"La patria"	"Spain"	"7"
"La patria"	"Uruguay"	"6"
"La patria"	"Mexico"	"6"
"La patria"	"Paraguay"	"5"
"La patria"	"North Korea"	"4"
"La patria"	"China"	"4"
"La patria"	"Argentina"	"3"
"La patria"	"United Kingdom"	"3"
"La patria"	"France"	"3"
"La patria"	"Saudi Arabia"	"2"
"La patria"	"Bolivia"	"2"
"La patria"	"Afghanistan"	"2"
"La patria"	"Costa Rica"	"2"
"La patria"	"Honduras"	"2"
"La patria"	"Ukraine"	"1"
"La patria"	"Iraq"	"1"
"La patria"	"Malaysia"	"1"
"La patria"	"Cuba"	"1"
"La patria"	"Italy"	"1"
"La patria"	"Nigeria"	"1"
"La patria"	"Niger"	"1"
"La patria"	"India"	"1"
"La patria"	"Egypt"	"1"
"La patria"	"Turkey"	"1"
"La patria"	"Canada"	"1"
"La patria"	"Sweden"	"1"
"La patria"	"Syria"	"1"
"La patria"	"El Salvador"	"1"
"La patria"	"Germany"	"1"
"La patria"	"Mali"	"1"
"La patria"	"Israel"	"1"
"La patria"	"South Korea"	"1"
"La patria"	"Iran"	"1"
"La patria"	"Brazil"	"27"
"La patria"	"Venezuela"	"24"
"La patria"	"Colombia"	"19"
"La patria"	"United States of America"	"17"
"La patria"	"Peru"	"9"
"La patria"	"Vatican"	"8"
"La patria"	"Chile"	"8"
"La patria"	"Spain"	"7"
"La patria"	"Uruguay"	"6"
"La patria"	"Mexico"	"6"
"La patria"	"Paraguay"	"5"
"La patria"	"North Korea"	"4"
"La patria"	"China"	"4"
