"China"	"South China Morning Post"	"United States of America"	"139"
"China"	"South China Morning Post"	"France"	"67"
"China"	"South China Morning Post"	"Turkey"	"55"
"China"	"South China Morning Post"	"Iran"	"51"
"China"	"South China Morning Post"	"Syria"	"50"
"China"	"South China Morning Post"	"United Kingdom"	"48"
"China"	"South China Morning Post"	"Germany"	"37"
"China"	"South China Morning Post"	"China"	"36"
"China"	"South China Morning Post"	"Venezuela"	"25"
"China"	"South China Morning Post"	"Israel"	"23"
"China"	"South China Morning Post"	"North Korea"	"17"
"China"	"South China Morning Post"	"Brazil"	"17"
"China"	"South China Morning Post"	"Afghanistan"	"15"
"China"	"South China Morning Post"	"Belgium"	"14"
"China"	"South China Morning Post"	"Italy"	"14"
"China"	"South China Morning Post"	"South Korea"	"12"
"China"	"South China Morning Post"	"Spain"	"11"
"China"	"South China Morning Post"	"Iraq"	"10"
"China"	"South China Morning Post"	"Egypt"	"10"
"China"	"South China Morning Post"	"Sudan"	"8"
"China"	"South China Morning Post"	"Yemen"	"8"
"China"	"South China Morning Post"	"Libya"	"8"
"China"	"South China Morning Post"	"Switzerland"	"8"
"China"	"South China Morning Post"	"India"	"7"
"China"	"South China Morning Post"	"Mexico"	"7"
"China"	"South China Morning Post"	"South Sudan"	"6"
"China"	"South China Morning Post"	"Canada"	"6"
"China"	"South China Morning Post"	"Kazakhstan"	"6"
"China"	"South China Morning Post"	"Hungary"	"6"
"China"	"South China Morning Post"	"Algeria"	"6"
"China"	"South China Morning Post"	"Ukraine"	"6"
"China"	"South China Morning Post"	"Sweden"	"5"
"China"	"South China Morning Post"	"Japan"	"5"
"China"	"South China Morning Post"	"Mali"	"5"
"China"	"South China Morning Post"	"Qatar"	"5"
"China"	"South China Morning Post"	"Morocco"	"5"
"China"	"South China Morning Post"	"Saudi Arabia"	"4"
"China"	"South China Morning Post"	"Somalia"	"3"
"China"	"South China Morning Post"	"South Africa"	"3"
"China"	"South China Morning Post"	"Poland"	"3"
"China"	"South China Morning Post"	"Philippines"	"3"
"China"	"South China Morning Post"	"Sri Lanka"	"3"
"China"	"South China Morning Post"	"Central African Republic"	"3"
"China"	"South China Morning Post"	"Niger"	"3"
"China"	"South China Morning Post"	"Tunisia"	"3"
"China"	"South China Morning Post"	"Chad"	"3"
"China"	"South China Morning Post"	"Vatican"	"3"
"China"	"South China Morning Post"	"Greece"	"3"
"China"	"South China Morning Post"	"Nepal"	"3"
"China"	"South China Morning Post"	"Croatia"	"2"
"China"	"South China Morning Post"	"Lebanon"	"2"
"China"	"South China Morning Post"	"Indonesia"	"2"
"China"	"South China Morning Post"	"Eritrea"	"2"
"China"	"South China Morning Post"	"Mauritania"	"2"
"China"	"South China Morning Post"	"Colombia"	"2"
"China"	"South China Morning Post"	"Congo"	"2"
"China"	"South China Morning Post"	"Czech Republic"	"2"
"China"	"South China Morning Post"	"Argentina"	"2"
"China"	"South China Morning Post"	"Australia"	"2"
"China"	"South China Morning Post"	"Portugal"	"2"
"China"	"South China Morning Post"	"Ireland"	"2"
"China"	"South China Morning Post"	"Bahrain"	"2"
"China"	"South China Morning Post"	"Cameroon"	"1"
"China"	"South China Morning Post"	"Serbia"	"1"
"China"	"South China Morning Post"	"Denmark"	"1"
"China"	"South China Morning Post"	"Kyrgyzstan"	"1"
"China"	"South China Morning Post"	"Cuba"	"1"
"China"	"South China Morning Post"	"Vietnam"	"1"
"China"	"South China Morning Post"	"Rwanda"	"1"
"China"	"South China Morning Post"	"Malta"	"1"
"China"	"South China Morning Post"	"El Salvador"	"1"
"China"	"South China Morning Post"	"Taiwan"	"1"
"China"	"South China Morning Post"	"Thailand"	"1"
"China"	"South China Morning Post"	"Nigeria"	"1"
"China"	"South China Morning Post"	"New Zealand"	"1"
"China"	"South China Morning Post"	"Uruguay"	"1"
