"Poland"	"Do Rzeczy"	"Japan"	"8"
"Poland"	"Do Rzeczy"	"United States of America"	"7"
"Poland"	"Do Rzeczy"	"Italy"	"5"
"Poland"	"Do Rzeczy"	"Iran"	"5"
"Poland"	"Newsweek"	"United States of America"	"4"
"Poland"	"Do Rzeczy"	"Poland"	"4"
"Poland"	"Do Rzeczy"	"France"	"4"
"Poland"	"Wirtualna Polska"	"Germany"	"2"
"Poland"	"Wirtualna Polska"	"United States of America"	"2"
"Poland"	"RMF 24"	"Germany"	"2"
"Poland"	"Wirtualna Polska"	"Greece"	"1"
"Poland"	"RMF 24"	"United States of America"	"1"
"Poland"	"Newsweek"	"Poland"	"1"
"Poland"	"Do Rzeczy"	"Afghanistan"	"1"
"Poland"	"Newsweek"	"Austria"	"1"
