"fr_CAN_jmontr_int" "2017-04-30 14:43:44" "Un homme perd la vie dans un incendie suspect à Saint-Hyacinthe" "Un homme a perdu la vie dans un incendie suspect, samedi soir, dans une résidence à Saint-Hyacinthe.

"
"fr_CAN_jmontr_int" "2017-04-30 18:54:03" "Augmentation du nombre de jeunes au Parti québécois" "Alors que les jeunes au Parti québécois (PQ) étaient considérés comme des «Pokémon rares» par Paul St-Pierre Plamondon, ce dernier constate avec joie qu’ils sont «en train d’envahir le parti», grâce à sa consultation Osez repenser le PQ."
"fr_CAN_jmontr_int" "2017-04-30 04:18:35" "À deux doigts d’un record de pluie pour avril" "Les importantes précipitations qui devraient commencer en soirée pourraient contribuer à établir le record du mois d’avril le plus pluvieux en 75 ans à Montréal.

"
"fr_CAN_jmontr_int" "2017-04-30 04:04:08" "Un pupitre-élastique antistress" "Une enseignante du primaire a ajouté des élastiques sous les pupitres pour faire travailler les jambes de ses élèves anxieux et ainsi améliorer leur concentration. Et ça fonctionne.

"
"fr_CAN_jmontr_int" "2017-04-30 18:30:44" "Le pont Honoré-Mercier sera reconstruit" "Le plus vieille structure du pont Honoré-Mercier sera reconstruite dans les prochaines années."
"fr_CAN_jmontr_int" "2017-04-30 17:34:41" "Élection complémentaire dans Gouin: Benjamin Bélair représentera les couleurs de la CAQ" "Benjamin Bélair, un professeur de philosophie au Collège Montmorency de Laval, sera candidat de la Coalition avenir Québec (CAQ) dans la circonscription montréalaise de Gouin lors de l’élection complémentaire du 29 mai prochain."
"fr_CAN_jmontr_int" "2017-04-30 00:03:27" "La présumée tête dirigeante d’un réseau de fraudeurs formellement accusée" "Rapatriée de l’Italie vendredi, la présumée tête dirigeante d’un réseau de fraudeurs a été formellement accusée, samedi, pour faire face à des accusations liées à de la fraude."
"fr_CAN_jmontr_int" "2017-04-30 00:12:56" "Des éducatrices manifestent pour leurs conditions de travail" "Des éducatrices et des parents ont manifesté samedi dans quatre villes du Québec pour réclamer plus d’investissement du gouvernement dans le réseau des Centres de la petite enfance (CPE)."
"fr_CAN_jmontr_int" "2017-04-30 14:00:00" "Les conservateurs grands absents du Parlement " "Plusieurs députés conservateurs et bloquistes trônent au sommet du palmarès des élus fédéraux qui s’absentent le plus au moment de voter au Parlement, dont Maxime Bernier, qui n’a voté qu’une fois sur deux."
"fr_CAN_jmontr_int" "2017-04-30 14:00:00" "Vers une saison touristique record à Québec" "La venue d'un plus grand nombre de touristes mexicains et asiatiques cet été à Québec profitera aux commerçants et hôteliers, alors que l'Office du tourisme prévoit déjà que la prochaine saison estivale sera «exceptionnelle» grâce entre autres à l'effet Trump à une série télé coréenne.

"
"fr_CAN_jmontr_int" "2017-04-29 21:41:42" "Ottawa élimine la résidence permanente conditionnelle" "Les conjoints parrainés par des citoyens canadiens ou des résidents permanents ne seront plus tenus de respecter une règle qui leur imposait deux ans de vie commune afin de conserver leur statut, a annoncé Ottawa."
"fr_CAN_jmontr_int" "2017-04-30 14:00:00" "Des commerçants inquiets de tout perdre" "Des commerçants de la rue Notre-Dame Ouest déplorent que Montréal n’ait rien appris des faillites causées par le chantier de la rue Saint-Denis l’an passé et redoutent que les sept mois de travaux à venir leur réservent le même sort."
"fr_CAN_jmontr_int" "2017-04-30 00:22:29" "Le plus ancien détenu à des fins d’immigration au Canada est libéré" "Kashif Ali, un homme originaire de l’Afrique de l’Ouest, a été libéré vendredi après avoir été détenu pendant sept ans parce que les autorités canadiennes ne pouvaient déterminer son pays d’origine afin de l’expulser."
"fr_CAN_jmontr_int" "2017-04-30 14:00:00" "Les adeptes du jeûne intermittent" "Plus d’énergie, meilleur sommeil, perte de poids. Tant d'effets bénéfiques que disent ressentir un père et un fils qui pratiquent le jeûne intermittent, un régime de vie qui ne fait pas l’unanimité auprès des spécialistes. "
"fr_CAN_jmontr_int" "2017-04-30 14:00:00" "Dans la lentille d’une photographe de guerre" "Irak, Afghanistan, Israël, Gaza, Chine, Congo, Bosnie. La Montréalaise Barbara Davidson a capté en images certaines des plus grandes atrocités de notre monde. Derrière sa lentille se cache une femme qui n’a pas froid aux yeux."
"fr_CAN_jmontr_int" "2017-04-30 05:41:45" "Un quadiste se blesse gravement à Sainte-Cécile-de-Whitton" "Un quadiste a été grièvement blessé samedi soir dans une embardée à Sainte-Cécile-de-Whitton, en Estrie."
"fr_CAN_jmontr_int" "2017-04-30 02:45:18" "La crise des accommodements raisonnables(2006)" "En mars 2006, la Cour suprême du Canada, infirmant une décision de la Cour supérieure du Québec­­, autorise un adolescent à porter sur lui à l’école un kirpan, un poignard cérémonial sikh."
"fr_CAN_jmontr_int" "2017-04-30 06:00:00" "Comment les caribous de Val-d’Or ont disparu?" "Depuis 40 ans, Québec a pris plusieurs décisions pour tenter de protéger la harde de caribous forestiers de Val-d’Or."
"fr_CAN_jmontr_int" "2017-04-30 03:15:39" "Entente de principe pour les policiers de Laval" "La Ville de Laval et ses policiers sont parvenus à une entente de principe vendredi concernant leur régime de retraite et leur convention collective, échue depuis le 31 décembre 2013.

"
"fr_CAN_jmontr_int" "2017-04-30 04:52:59" "Un salon de rêve pour les épicuriens" "Une foule de 15 000 personnes est attendue en fin de semaine au Salon international des vins et spiritueux de Québec, qui se tient au Centre des congrès."
"fr_CAN_jmontr_int" "2017-04-30 04:41:19" "Des punaises de lit dans un train de l'AMT? Il s'agirait plutôt de charançons" "L’Agence métropolitaine de transport (AMT), qui a retiré quatre wagons de la circulation après avoir été alertée de la présence de punaises de lit par une passagère, a finalement précisé samedi soir qu’il ne s’agissait pas de punaises de lit."
"fr_CAN_jmontr_int" "2017-05-01 16:58:59" "Possible drame conjugal à Cowansville: l’homme sous surveillance à l’hôpital" "Un homme et une femme ont été retrouvés «sérieusement blessés» à la suite de coups de feu rapportés aux autorités à Cowansville, selon la Sûreté du Québec."
"fr_CAN_jmontr_int" "2017-05-01 00:52:34" "Les libéraux nient les propos de Guy Ouellette" "Martin Coiteux a affirmé dimanche que «les événements de la semaine dernière n’ont pas grand-chose à voir avec la réalité.»"
"fr_CAN_jmontr_int" "2017-05-01 11:47:20" "Un écrasement fait possiblement deux morts à Schefferville" "Un écrasement d’avion a vraisemblablement fait deux morts, dimanche soir, à Sherfferville, dans le nord du Québec."
"fr_CAN_jmontr_int" "2017-05-01 04:10:52" "Des pneus et des pièces de voitures sur ses berges" "Un résident de Salaberry-de-Valleyfield construit «sa maison de rêve au bord de l’eau» à côté d’un dépotoir sauvage que ni la Ville ni le ministère de l’Environnement ne s’entendent pour nettoyer."
"fr_CAN_jmontr_int" "2017-05-01 02:26:20" "QS peut percer à Québec, croit GND" "«Je suis sûr que Québec solidaire peut faire une percée ici, tout comme il peut en faire une partout au Québec»."
"fr_CAN_jmontr_int" "2017-05-01 17:19:14" "Accessibilité en santé: six super-cliniques voient le jour à Laval" "LAVAL - Le ministre de la Santé du Québec, Gaétan Barrette, a annoncé lundi matin l’implantation de six super-cliniques à Laval dans le but «d’améliorer l’accessibilité des services d’un médecin de famille». "
"fr_CAN_jmontr_int" "2017-05-01 16:30:53" "Les Innus réclament le plein accès à la rivière Moisie" "UASHAT MAK MANI-UTENAM – Le conseil de bande de la réserve innue Uashat mak Mani-utenam, sur la Côte-Nord, souhaite que les droits de sa communauté «soient pleinement reconnus» sur la rivière Moisie, réputée pour ses gros saumons. "
"fr_CAN_jmontr_int" "2017-05-01 15:11:00" "Des précipitations qui inquiètent en Mauricie" "Selon Environnement Canada, de 30 à 50 millimètres de pluie sont prévus à Shawinigan lundi et mardi."
"fr_CAN_jmontr_int" "2017-05-01 12:30:00" "La culpabilité le ronge toujours " "Quatre ans après le suicide de son fils de 12 ans seulement, un père de famille «survit» à travers la culpabilité et l’incompréhension qui le rongent toujours, mais sa planche de salut réside peut-être maintenant dans la prévention qu’il souhaite faire."
"fr_CAN_jmontr_int" "2017-05-01 04:17:38" "Un mort dans un incendie suspect à Saint-Hyacinthe" "Le mystère restait entier, dimanche, après la mort d’un homme dans une maison cossue de Saint-Hyacinthe samedi soir. "
"fr_CAN_jmontr_int" "2017-05-01 15:38:21" "Le salaire minimum au Québec à travers les âges" "La hausse d'aujourd'hui est la plus importante depuis 2010."
"fr_CAN_jmontr_int" "2017-05-01 15:19:40" "Privilégier l’automobile coûte très cher à la société" "Donner la priorité à l’auto coûte très cher, contrairement à ce que pensent plusieurs automobilistes qui dédaignent de payer pour des systèmes de transport collectif, plaident un économiste et un chercheur."
"fr_CAN_jmontr_int" "2017-05-01 14:54:45" "Corruption: l’ex-maire de Montréal Michael Applebaum ne portera pas sa cause en appel" "L’ex-maire de Montréal Michael Applebaum, condamné à un an de prison pour corruption, ne portera pas sa peine en appel. "
"fr_CAN_jmontr_int" "2017-04-30 23:41:10" "Il mise 15 $ et remporte l’un des plus gros lots de l’histoire du Casino" "Un client du Casino de Montréal a connu une belle fin de semaine puisqu’il est reparti chez lui avec un chèque de 1,7 million de dollars."
"fr_CAN_jmontr_int" "2017-04-30 23:48:42" "La division du vote, c’est l’échec du PQ, dit Massé" "«Québec solidaire incarne ce renouveau politique là», assure-t-elle."
"fr_CAN_jmontr_int" "2017-05-01 13:48:18" "Condamné au civil pour agression sexuelle, un docteur continu de pratiquer la médecine" "Bien qu’il ait été trouvé coupable d’agression sexuelle le mois dernier, un médecin de Sarnia, en Ontario, continue de pratiquer la médecine."
"fr_CAN_jmontr_int" "2017-05-01 13:06:38" "Scandale Contrecoeur: l’ex-maire Tremblay témoigne aujourd’hui" "M. Tremblay, qui n’est pas accusé, devra livrer sa version des faits sur cette histoire de fraude, survenue alors qu’il était à la tête de la ville."
"fr_CAN_jmontr_int" "2017-05-01 13:04:06" "Mai démarre du mauvais pied" "Les gens affectés par la déprime saisonnière n’ont pas fini d’être fatigués. Le mois de mai commence sous la flotte, après un mois d’avril où il est tombé presque deux fois plus de pluie que la normale. "
"fr_CAN_jmontr_int" "2017-05-01 16:58:59" "Possible drame conjugal à Cowansville: l’homme sous surveillance à l’hôpital" "Un homme et une femme ont été retrouvés «sérieusement blessés» à la suite de coups de feu rapportés aux autorités à Cowansville, selon la Sûreté du Québec."
"fr_CAN_jmontr_int" "2017-05-01 00:52:34" "Les libéraux nient les propos de Guy Ouellette" "Martin Coiteux a affirmé dimanche que «les événements de la semaine dernière n’ont pas grand-chose à voir avec la réalité.»"
"fr_CAN_jmontr_int" "2017-05-01 11:47:20" "Un écrasement fait possiblement deux morts à Schefferville" "Un écrasement d’avion a vraisemblablement fait deux morts, dimanche soir, à Sherfferville, dans le nord du Québec."
"fr_CAN_jmontr_int" "2017-05-01 04:10:52" "Des pneus et des pièces de voitures sur ses berges" "Un résident de Salaberry-de-Valleyfield construit «sa maison de rêve au bord de l’eau» à côté d’un dépotoir sauvage que ni la Ville ni le ministère de l’Environnement ne s’entendent pour nettoyer."
"fr_CAN_jmontr_int" "2017-05-01 02:26:20" "QS peut percer à Québec, croit GND" "«Je suis sûr que Québec solidaire peut faire une percée ici, tout comme il peut en faire une partout au Québec»."
"fr_CAN_jmontr_int" "2017-05-01 17:37:36" "Panne d’électricité majeure dans Lanaudière" "Une panne dans le réseau de transport d’Hydro-Québec a causé une interruption de courant pour 73 000 clients dans Lanaudière, lundi."
"fr_CAN_jmontr_int" "2017-05-01 17:19:14" "Accessibilité en santé: six super-cliniques voient le jour à Laval" "LAVAL - Le ministre de la Santé du Québec, Gaétan Barrette, a annoncé lundi matin l’implantation de six super-cliniques à Laval dans le but «d’améliorer l’accessibilité des services d’un médecin de famille». "
"fr_CAN_jmontr_int" "2017-05-01 15:11:00" "Des précipitations qui inquiètent en Mauricie" "Selon Environnement Canada, de 30 à 50 millimètres de pluie sont prévus à Shawinigan lundi et mardi."
"fr_CAN_jmontr_int" "2017-05-01 12:30:00" "La culpabilité le ronge toujours " "Quatre ans après le suicide de son fils de 12 ans seulement, un père de famille «survit» à travers la culpabilité et l’incompréhension qui le rongent toujours, mais sa planche de salut réside peut-être maintenant dans la prévention qu’il souhaite faire."
"fr_CAN_jmontr_int" "2017-05-01 04:17:38" "Un mort dans un incendie suspect à Saint-Hyacinthe" "Le mystère restait entier, dimanche, après la mort d’un homme dans une maison cossue de Saint-Hyacinthe samedi soir. "
"fr_CAN_jmontr_int" "2017-05-01 16:30:53" "Les Innus réclament le plein accès à la rivière Moisie" "UASHAT MAK MANI-UTENAM – Le conseil de bande de la réserve innue Uashat mak Mani-utenam, sur la Côte-Nord, souhaite que les droits de sa communauté «soient pleinement reconnus» sur la rivière Moisie, réputée pour ses gros saumons. "
"fr_CAN_jmontr_int" "2017-05-01 15:38:21" "Le salaire minimum au Québec à travers les âges" "La hausse d'aujourd'hui est la plus importante depuis 2010."
"fr_CAN_jmontr_int" "2017-05-01 15:19:40" "Privilégier l’automobile coûte très cher à la société" "Donner la priorité à l’auto coûte très cher, contrairement à ce que pensent plusieurs automobilistes qui dédaignent de payer pour des systèmes de transport collectif, plaident un économiste et un chercheur."
"fr_CAN_jmontr_int" "2017-04-30 23:41:10" "Il mise 15 $ et remporte l’un des plus gros lots de l’histoire du Casino" "Un client du Casino de Montréal a connu une belle fin de semaine puisqu’il est reparti chez lui avec un chèque de 1,7 million de dollars."
"fr_CAN_jmontr_int" "2017-04-30 23:48:42" "La division du vote, c’est l’échec du PQ, dit Massé" "«Québec solidaire incarne ce renouveau politique là», assure-t-elle."
"fr_CAN_jmontr_int" "2017-05-01 14:54:45" "Corruption: l’ex-maire de Montréal Michael Applebaum ne portera pas sa cause en appel" "L’ex-maire de Montréal Michael Applebaum, condamné à un an de prison pour corruption, ne portera pas sa peine en appel. "
"fr_CAN_jmontr_int" "2017-05-01 13:48:18" "Condamné au civil pour agression sexuelle, un docteur continu de pratiquer la médecine" "Bien qu’il ait été trouvé coupable d’agression sexuelle le mois dernier, un médecin de Sarnia, en Ontario, continue de pratiquer la médecine."
"fr_CAN_jmontr_int" "2017-05-01 13:06:38" "Scandale Contrecoeur: l’ex-maire Tremblay témoigne aujourd’hui" "M. Tremblay, qui n’est pas accusé, devra livrer sa version des faits sur cette histoire de fraude, survenue alors qu’il était à la tête de la ville."
"fr_CAN_jmontr_int" "2017-05-02 05:11:01" "La Canadienne et son compagnon américain disparus au Bélize ont été retrouvés morts" "Francesca Matus, la Canadienne de 52 ans et son amoureux Drew DeVoursney, un Américain de 36 ans, portés disparus depuis mardi soir dernier au Bélize, en Amérique centrale, ont été retrouvés morts.

"
"fr_CAN_jmontr_int" "2017-05-02 03:25:51" "Un livre pour enfants du Sénat fait rager " "Un livre pour enfants commandé par le Sénat canadien, qui illustre les sénateurs comme des «sages hiboux» tandis que les élus des Communes sont des animaux incapables de collaborer, fait rager autant internautes que parlementaires et experts."
