"en_ZWE_chroni_int" "2017-04-30 00:05:41" "Hopeville brings down the cost of housing" "Come and be part of the City ON A RISE.  A development of more than 1000 stands in Bulawayo North. Hopeville is moving quickly and time is running out. As the skyline in Bulawayo starts to change, we can see not just talk, but action. Where is Hopeville? Hopeville is located on the map below..."
"en_ZWE_chroni_int" "2017-04-29 00:05:58" "Zim land reform inspires Namibia" "Prosper Ndlovu, Business Editor NAMIBIAN President Cde Hage Geingob could not hide his admiration for Zimbabwe’s land reform programme yesterday when he showered praises on President Mugabe whom he described as an African icon. Addressing thousands of people who gathered to witness the official opening of the 58th edition of the Zimbabwe International Trade Fair..."
"en_ZWE_chroni_int" "2017-04-29 00:05:48" "‘NSS NOT FOR CHURCHES’: Sports ministry contests the seeding of sport and recreation facilities  to churches" "Ricky Zililo and Allen Khumalo, Sports Reporters THE Sports and Recreation Minister Makhosini Hlongwane has approached the Ministry of Local Government, Public Works and National Housing in a bid to have the latter avail the National Sports Stadium for Premiership games. The Ministry of Local Government, Public Works and National Housing, owners of the National..."
"en_ZWE_chroni_int" "2017-04-29 00:05:30" "Industrialisation is the way, says Namibian President: ‘Change mentality, work together’" "Prosper Ndlovu, Business Editor VISITING Namibian President Cde Hage Geingob yesterday implored African governments and the private sector to aggressively champion industrialisation and avoid overreliance on exporting raw materials. Officially opening the 58th edition of the Zimbabwe International Trade Fair (ZITF) in Bulawayo, President Geingob said the challenges facing the continent and the rising youth..."
"en_ZWE_chroni_int" "2017-04-29 00:05:25" "ZITF week: Best time to party in Byo" "Showbiz Reporter WHEN the Zimbabwe International Trade Fair roars into life, the nightlife in Bulawayo also changes as evidenced by the scores of people seen out and about at different nightspots. After a long day at the exhibition halls, most delegates look forward to relaxing and enjoying good music at a night spot. Some deals..."
"en_ZWE_chroni_int" "2017-04-29 00:05:13" "EDITORIAL COMMENT: Mbalula must retract his remarks on President Mugabe, apologise" "To say we are shocked by South Africa’s Minister of Police, Mr Fikile Mbalula’s recent outburst on Zimbabwe, Zimbabwean nationals resident in his country and their leader, President Mugabe, is to grossly underestimate our feelings. We can’t put it in words.  His performance while addressing the media at the South Africa Police Services training Centre..."
"en_ZWE_chroni_int" "2017-04-29 00:04:55" "VP Mphoko signs declarations to end two killer diseases" "Thandeka Moyo, Health Reporter VICE President Phelekezela Mphoko yesterday signed the Bulawayo Declaration on HIV-TB and the Barcelona Declaration on TB to demonstrate Government’s political will and commitment to end the two killer diseases by 2030. Speaking in Bulawayo yesterday at the Zimbabwe International Trade Fair before signing the two documents, Vice President Mphoko said..."
"en_ZWE_chroni_int" "2017-04-29 00:04:40" "Furore over Cde Chinx video clip" "Bongani Ndlovu, Showbiz Correspondent This week, legislator Cde Joseph Chinotimba courted the ire of many Zimbabweans who condemned his abuse of smart phones after he shared a video clip of a bed-ridden and ailing Cde Chinx. Many probably felt that taking the video was in bad taste given Cde Chinx’s condition. “Whoever taught Cde Chinotimba..."
"en_ZWE_chroni_int" "2017-04-29 00:04:38" "ZOC elections on" "Ellina Mhlanga, Sports Reporter ELEVEN years after he first swept to power at the Zimbabwe Olympic Committee, Admire Masenda faces the biggest challenge of his tenure when he squares off against the pair of Joe Rugwete and Charles Mukaronda in a presidential election at Prince Edward School tomorrow. Masenda, who first became ZOC president in..."
"en_ZWE_chroni_int" "2017-04-29 00:04:36" "Truckers fuel child prostitution" "Mashudu Netsianda, Senior Reporter LONG distance truck drivers plying routes along the Beitbridge-Harare-Chirundu highway are fuelling child prostitution by targeting school children and teenage sex workers operating between Lutumba and Ngundu Halt. Lutumba is a growth point in Beitbridge district while Ngundu Halt is in the neighbouring Masvingo province. The Beitbridge-Chirundu road corridor is a..."
"en_ZWE_chroni_int" "2017-05-01 00:05:59" "40 years jail for Hooker rapists" "Cynthia Dube, Court Reporter TWO men from Bulawayo who robbed a hooker and her client at gun point before raping the woman have been sentenced to a combined 40 years in prison. Magistrate Ms Sibongile Msipa-Marondedze sentenced Sydney Dube (43) of Lobengula West suburb to 28 years in prison and Praymore Mpofu (21) of Old..."
"en_ZWE_chroni_int" "2017-05-01 00:05:58" "EDITORIAL COMMENT: Miners should use the $50m fund to grow the economy" "PROMOTING linkages between businesses is the hallmark of successful economies everywhere. This means economies with weak linkages are bound to fail as the viability of each business unit is dependent on its level of connection with other economic players. Over the years Zimbabwe has paid the price of weakening linkages between its key productive sectors,..."
"en_ZWE_chroni_int" "2017-05-01 00:05:49" "150 armed gold panners invade Vumbachikwe Mine compound" "Richard Muponde, Gwanda Correspondent MORE than 150 armed gold panners have invaded a compound at Vumbachikwe Mine in Gwanda, tunnelling under houses and raising fears that buildings might collapse. Residents at the compound yesterday told The Chronicle they were living in fear because the panners were hostile. Scared residents shared pictures of the panners entering..."
"en_ZWE_chroni_int" "2017-05-01 00:05:37" "Govt policies give hope to thousands of jobless youths" "Zvamaida Murwira, Harare Bureau THE Government has stimulated employment creation and preserved existing jobs through the promulgation of laws protecting local industry, promoting the ease of doing business and attracting Foreign Direct Investment, giving hope to thousands of employees as the country joins the rest of the world in celebrating Workers day today. Workers converge..."
"en_ZWE_chroni_int" "2017-05-01 00:05:35" "BOSSO ON TOP" "Sikhumbuzo Moyo, Senior Sports Reporter Highlanders 1-0 Ngezi Platinum AN ill-advised substitution and a well-timed one turned yesterday’s Castle Lager Premier Soccer League match in Highlanders’ favour against Ngezi Platinum and propelled them to the top of the league table. After bravely holding their own against Bosso for more than an hour, Ngezi Platinum coach..."
"en_ZWE_chroni_int" "2017-05-01 00:04:59" "Bosso surprise tour raises eyebrows" "Sikhumbuzo Moyo, Senior Sports Reporter ACTING Highlanders chairman Modern Ngwenya has defended the team’s surprise tour of the border town of Plumtree last Friday which happened without the knowledge of the club’s leadership. The tour, courtesy of Plumtree-based businessman Micah Sibanda, came barely 24 hours after the team returned from an away league win against..."
"en_ZWE_chroni_int" "2017-05-01 00:04:49" "Zim student bags PhD at 23" "Tatenda Charamba, Harare Bureau A ZIMBABWEAN student, Musawenkosi Saurombe (23), made history last week when she became the youngest female PhD holder in Africa. Dr Saurombe received a PhD in industrial psychology at North-West University`s campus in Mahikeng, South Africa on April 25. Her thesis was titled: The management perspectives on a talent value proposition..."
"en_ZWE_chroni_int" "2017-05-01 00:04:35" "Hitchhiker killed in road accident" "Whinsley Masara, Chronicle Reporter A MAN died on the spot when a vehicle he was travelling in hit a bull at the 196 KM peg along the Masvingo-Mbalabala Road. Dennis Tshuma (49) of Mthwakazi Township in Filabusi sustained serious head injuries and died on the spot during the incident which happened on Friday. Methusi Mabhena,..."
"en_ZWE_chroni_int" "2017-05-01 00:04:33" "Cde Chinx to finally get promised house" "Bongani Ndlovu, Showbiz Correspondent PERHAPS spurred on by Dickson “Cde Chinx” Chingaira’s recent pictures and videos of the Roger confirm hit maker terribly unwell, the Zimbabwe Music Awards (Zima) will tomorrow hand him the house they promised three years ago. Maybe what is weighing on the mind of Zima chairman Joseph Nyadzayo is that Cde..."
"en_ZWE_chroni_int" "2017-05-01 00:04:33" "Kirsty elected onto ZOC board" "Ellina Mhlanga, Harare Bureau SWIMMING icon Kirsty Coventry was overwhelmingly voted onto the Zimbabwe Olympic Committee board as Admire Masenda retained his post as president at a dramatic elective general assembly at Prince Edward School yesterday. Coventry is one of the few three new faces on the National Olympic Committee’s leadership where Masenda and the..."
"en_ZWE_chroni_int" "2017-05-02 00:05:54" "EDITORIAL COMMENT: Command Livestock set to boost national herd" "The Special Maize Production Programme has been a roaring success. The scheme, commonly known as Command Agriculture has contributed immensely to the huge cereal harvest expected this year, estimated at around 2, 7 million tonnes. After many years of poor harvests and the resultant food insecurity, the Government took a decision in August last year..."
"en_ZWE_chroni_int" "2017-05-02 00:05:27" "Mutsvangwa sings different tune" "Harare Bureau THE Zimbabwe National Liberation War Veterans Association chairperson Mr Christopher Mutsvangwa yesterday saluted President Mugabe for appreciating the country’s defence and security apparatus and his sterling role in nation building barely 24 hours after the association’s spokesperson Mr Douglas Mahiya criticised the Head of State and Government for protecting national political commissar Cde..."
"en_ZWE_chroni_int" "2017-05-02 00:05:25" "POMP AND FANFARE. . . Kenya Airways makes debut landing in Vic Falls" "Leonard Ncube in Victoria Falls A Kenya Airways plane yesterday landed at the upgraded Victoria Falls International Airport, becoming the second major African airline to fly direct into the resort town in two months. The new-look facility welcomed Ethiopian Airways late March and a new South African Airways wide bodied 222-seater airbus, as it continues..."
"en_ZWE_chroni_int" "2017-05-02 00:05:10" "‘How I killed my wife’. . . Jilted man’s shock confession" "Patrick Chitumba, Midlands Bureau Chief A 26-YEAR-OLD Gweru man yesterday narrated how he walked for 16 kilometres to his estranged wife’s family’s home and allegedly stabbed her several times after his reconciliation bid was blocked as he had not paid lobola. Dignity Masvimbo of Winery in Greenvale suburb, Gweru, confessed he stabbed Oripa Mashayamombe several..."
"en_ZWE_chroni_int" "2017-05-02 00:05:06" "How Mine sink Rovers. . . Tshintsha Guluva succumb to fifth Castle Lager match defeat" "Allen Khumalo, Sports Reporter How Mine 1-0 Bantu Rovers A 14th minute goal by Toto Banda at Luveve Stadium yesterday condemned Bantu Rovers to their fifth Castle Lager Premier Soccer League defeat of the season. Most of Rovers’ players, who are youngsters, have been finding the going tough in the topflight league and have so..."
"en_ZWE_chroni_int" "2017-05-02 00:05:01" "Mafikizolo fails to impress" "Has Harare seen too much of Mafikizolo? This is the question that was left lingering in many people’s heads after the Sendekera concert held at the HICC on Friday evening. The build up to the concert lacked the excitement that is usually associated with 2 Kings Entertainment shows at the storied venue. Could it be..."
"en_ZWE_chroni_int" "2017-05-02 00:04:55" "Tenders cartel issue taken to Parliament" "Nqobile Tshili, Chronicle Correspondent PARLIAMENT is set to debate a motion on the possible existence of a cartel which controls who is awarded a tender or not, following claims that enterprises from Matabeleland provinces are being sidelined, especially for hospital works. The latest move follows years of complaints that some of those who would have..."
"en_ZWE_chroni_int" "2017-05-02 00:04:54" "Command mining not guaranteed, VP says" "Golden Sibanda, Harare Bureau The Government says it will first investigate viability and appropriate model for command mining before implementing programme, as part measures to increase mineral production. Vice President Emmerson Mnangagwa said there was no guarantee of roll out of command mining, as Government was still interrogating the feasibility of the concept. In the..."
"en_ZWE_chroni_int" "2017-05-02 00:04:42" "Kasukuwere not off the hook as Mash Central bays for blood" "Tendai Mugabe, Harare Bureau ZANU-PF National Political Commissar Cde Saviour Kasukuwere is not off the hook and reports in the private media suggesting that he is now a free man are false as senior members from Mashonaland Central province are baying for his blood. Although President Mugabe is the final arbiter in the Kasukuwere case..."
"en_ZWE_chroni_int" "2017-05-02 00:04:33" "Bosso coach still not content" "Ricky Zililo, Senior Sports Reporter DESPITE shooting to the top of the Castle Lager Premier Soccer League following a 1-0 win against Ngezi Platinum Stars on Sunday, Highlanders gaffer Erol Akbay is not content with his team’s performance. Bosso played second fiddle to Ngezi in the first half before improving in the second half, which..."
"en_ZWE_chroni_int" "2017-05-04 00:07:03" "Gang nabbed in Gweru admits Byo armed robberies" "Thandeka Moyo, Chronicle Reporter THREE armed robbers who were arrested last week for terrorising Gweru and Shurugwi residents are also allegedly responsible for six armed robberies committed in Bulawayo. The three who are already facing 19 counts of armed robbery allegedly broke into a Mahatshula supermarket and got away with $1 200 in one of..."
