"en_NGA_thiday_int"	"This Day"	"Afghanistan"	"2"
"en_NGA_thiday_int"	"This Day"	"Angola"	"4"
"en_NGA_thiday_int"	"This Day"	"United Arab Emirates"	"5"
"en_NGA_thiday_int"	"This Day"	"Argentina"	"23"
"en_NGA_thiday_int"	"This Day"	"Australia"	"23"
"en_NGA_thiday_int"	"This Day"	"Austria"	"1"
"en_NGA_thiday_int"	"This Day"	"Belgium"	"8"
"en_NGA_thiday_int"	"This Day"	"Benin"	"38"
"en_NGA_thiday_int"	"This Day"	"Burkina Faso"	"6"
"en_NGA_thiday_int"	"This Day"	"Bahrain"	"3"
"en_NGA_thiday_int"	"This Day"	"Bahamas"	"4"
"en_NGA_thiday_int"	"This Day"	"Bolivia"	"1"
"en_NGA_thiday_int"	"This Day"	"Brazil"	"126"
"en_NGA_thiday_int"	"This Day"	"Central African Republic"	"2"
"en_NGA_thiday_int"	"This Day"	"Canada"	"27"
"en_NGA_thiday_int"	"This Day"	"Switzerland"	"19"
"en_NGA_thiday_int"	"This Day"	"Chile"	"3"
"en_NGA_thiday_int"	"This Day"	"China"	"57"
"en_NGA_thiday_int"	"This Day"	"Cameroon"	"33"
"en_NGA_thiday_int"	"This Day"	"Congo"	"17"
"en_NGA_thiday_int"	"This Day"	"Colombia"	"1"
"en_NGA_thiday_int"	"This Day"	"Comoros"	"1"
"en_NGA_thiday_int"	"This Day"	"Cape Verde"	"1"
"en_NGA_thiday_int"	"This Day"	"Cuba"	"3"
"en_NGA_thiday_int"	"This Day"	"Cyprus"	"3"
"en_NGA_thiday_int"	"This Day"	"Czech Republic"	"5"
"en_NGA_thiday_int"	"This Day"	"Germany"	"57"
"en_NGA_thiday_int"	"This Day"	"Algeria"	"6"
"en_NGA_thiday_int"	"This Day"	"Egypt"	"23"
"en_NGA_thiday_int"	"This Day"	"Western Sahara"	"1"
"en_NGA_thiday_int"	"This Day"	"Spain"	"56"
"en_NGA_thiday_int"	"This Day"	"Ethiopia"	"7"
"en_NGA_thiday_int"	"This Day"	"Finland"	"1"
"en_NGA_thiday_int"	"This Day"	"France"	"72"
"en_NGA_thiday_int"	"This Day"	"Gabon"	"1"
"en_NGA_thiday_int"	"This Day"	"United Kingdom"	"203"
"en_NGA_thiday_int"	"This Day"	"Georgia"	"2"
"en_NGA_thiday_int"	"This Day"	"Ghana"	"37"
"en_NGA_thiday_int"	"This Day"	"Guinea"	"27"
"en_NGA_thiday_int"	"This Day"	"Gambia"	"5"
"en_NGA_thiday_int"	"This Day"	"Guinea-Bissau"	"1"
"en_NGA_thiday_int"	"This Day"	"Equatorial Guinea"	"5"
"en_NGA_thiday_int"	"This Day"	"Greece"	"10"
"en_NGA_thiday_int"	"This Day"	"Hong Kong"	"2"
"en_NGA_thiday_int"	"This Day"	"Honduras"	"2"
"en_NGA_thiday_int"	"This Day"	"Croatia"	"6"
"en_NGA_thiday_int"	"This Day"	"Hungary"	"1"
"en_NGA_thiday_int"	"This Day"	"Indonesia"	"15"
"en_NGA_thiday_int"	"This Day"	"India"	"35"
"en_NGA_thiday_int"	"This Day"	"Ireland"	"2"
"en_NGA_thiday_int"	"This Day"	"Iran"	"12"
"en_NGA_thiday_int"	"This Day"	"Iraq"	"1"
"en_NGA_thiday_int"	"This Day"	"Iceland"	"2"
"en_NGA_thiday_int"	"This Day"	"Israel"	"12"
"en_NGA_thiday_int"	"This Day"	"Italy"	"19"
"en_NGA_thiday_int"	"This Day"	"Jamaica"	"2"
"en_NGA_thiday_int"	"This Day"	"Jordan"	"4"
"en_NGA_thiday_int"	"This Day"	"Japan"	"32"
"en_NGA_thiday_int"	"This Day"	"Kenya"	"19"
"en_NGA_thiday_int"	"This Day"	"Kiribati"	"1"
"en_NGA_thiday_int"	"This Day"	"South Korea"	"2"
"en_NGA_thiday_int"	"This Day"	"Kuwait"	"3"
"en_NGA_thiday_int"	"This Day"	"Lebanon"	"8"
"en_NGA_thiday_int"	"This Day"	"Liberia"	"44"
"en_NGA_thiday_int"	"This Day"	"Sri Lanka"	"2"
"en_NGA_thiday_int"	"This Day"	"Morocco"	"17"
"en_NGA_thiday_int"	"This Day"	"Monaco"	"4"
"en_NGA_thiday_int"	"This Day"	"Moldova"	"1"
"en_NGA_thiday_int"	"This Day"	"Madagascar"	"1"
"en_NGA_thiday_int"	"This Day"	"Maldives"	"4"
"en_NGA_thiday_int"	"This Day"	"Mexico"	"13"
"en_NGA_thiday_int"	"This Day"	"Mali"	"8"
"en_NGA_thiday_int"	"This Day"	"Malta"	"3"
"en_NGA_thiday_int"	"This Day"	"Mauritania"	"1"
"en_NGA_thiday_int"	"This Day"	"Malaysia"	"6"
"en_NGA_thiday_int"	"This Day"	"Namibia"	"3"
"en_NGA_thiday_int"	"This Day"	"Niger"	"133"
"en_NGA_thiday_int"	"This Day"	"Nigeria"	"2797"
"en_NGA_thiday_int"	"This Day"	"Norway"	"4"
"en_NGA_thiday_int"	"This Day"	"Nepal"	"4"
"en_NGA_thiday_int"	"This Day"	"New Zealand"	"3"
"en_NGA_thiday_int"	"This Day"	"Pakistan"	"11"
"en_NGA_thiday_int"	"This Day"	"Peru"	"1"
"en_NGA_thiday_int"	"This Day"	"Papua New Guinea"	"1"
"en_NGA_thiday_int"	"This Day"	"Poland"	"4"
"en_NGA_thiday_int"	"This Day"	"Portugal"	"9"
"en_NGA_thiday_int"	"This Day"	"Qatar"	"26"
"en_NGA_thiday_int"	"This Day"	"Romania"	"1"
"en_NGA_thiday_int"	"This Day"	"Rwanda"	"10"
"en_NGA_thiday_int"	"This Day"	"Saudi Arabia"	"9"
"en_NGA_thiday_int"	"This Day"	"Sudan"	"17"
"en_NGA_thiday_int"	"This Day"	"Senegal"	"13"
"en_NGA_thiday_int"	"This Day"	"Sierra Leone"	"18"
"en_NGA_thiday_int"	"This Day"	"Somalia"	"3"
"en_NGA_thiday_int"	"This Day"	"Serbia"	"2"
"en_NGA_thiday_int"	"This Day"	"Sweden"	"4"
"en_NGA_thiday_int"	"This Day"	"Seychelles"	"2"
"en_NGA_thiday_int"	"This Day"	"Syria"	"5"
"en_NGA_thiday_int"	"This Day"	"Chad"	"47"
"en_NGA_thiday_int"	"This Day"	"Togo"	"3"
"en_NGA_thiday_int"	"This Day"	"Thailand"	"2"
"en_NGA_thiday_int"	"This Day"	"Tunisia"	"2"
"en_NGA_thiday_int"	"This Day"	"Turkey"	"9"
"en_NGA_thiday_int"	"This Day"	"Taiwan"	"2"
"en_NGA_thiday_int"	"This Day"	"Tanzania"	"2"
"en_NGA_thiday_int"	"This Day"	"Uganda"	"5"
"en_NGA_thiday_int"	"This Day"	"Ukraine"	"8"
"en_NGA_thiday_int"	"This Day"	"Uruguay"	"5"
"en_NGA_thiday_int"	"This Day"	"United States of America"	"455"
"en_NGA_thiday_int"	"This Day"	"Vatican"	"9"
"en_NGA_thiday_int"	"This Day"	"Yemen"	"1"
"en_NGA_thiday_int"	"This Day"	"South Africa"	"85"
"en_NGA_thiday_int"	"This Day"	"Zambia"	"9"
"en_NGA_thiday_int"	"This Day"	"Zimbabwe"	"1"
