"3174234"	"en_IND_tindia_int"	"2014-10-06 03:18:19"	"Biden calls UAE prince to clarify remarks on Syria"	"AU"
"3227725"	"en_IND_tindia_int"	"2014-10-10 05:19:05"	"Anti-EU UKIP party wins first elected seat in British parliament"	"EU"
"3238984"	"en_IND_tindia_int"	"2014-10-11 01:19:15"	"500 at risk of massacre if ISIS takes over Syria town: UN"	"UN"
"3244655"	"en_IND_tindia_int"	"2014-10-11 18:19:21"	"41 UN workers under Ebola observation in Liberia"	"UN"
"3249660"	"en_IND_tindia_int"	"2014-10-12 10:19:29"	"Kurds battle for heart of Kobane as UN fears massacre"	"UN"
"3312880"	"en_IND_tindia_int"	"2014-10-17 09:20:03"	"UN elects 5 new Security Council non-permanent members"	"UN"
"3314077"	"en_IND_tindia_int"	"2014-10-17 11:20:05"	"UN rights chief to visit Tibet, considering Xinjiang tour"	"UN"
"3366134"	"en_IND_tindia_int"	"2014-10-22 03:20:48"	"Iraq's Yazidis facing 'attempted genocide': UN"	"UN"
"3449095"	"en_IND_tindia_int"	"2014-10-29 00:22:03"	"British coalition collapses EU referendum bill"	"EU"
"3457047"	"en_IND_tindia_int"	"2014-10-29 15:22:11"	"UK's Cameron rejects Scottish proposal on EU referendum"	"EU"
"3476281"	"en_IND_tindia_int"	"2014-10-31 01:04:47"	"EU, Russia, Ukraine sign gas supply deal"	"EU"
"3483064"	"en_IND_tindia_int"	"2014-10-31 15:05:03"	"UN warns of 'unprecedented' number of foreign jihadists in Iraq, Syria"	"UN"
"3511128"	"en_IND_tindia_int"	"2014-11-03 14:05:35"	"Germany: EU freedom of movement not negotiable"	"EU"
"3568893"	"en_IND_tindia_int"	"2014-11-07 23:37:27"	"UN nuclear agency makes no progress in Iran probe"	"UN"
"3573716"	"en_IND_tindia_int"	"2014-11-08 14:37:33"	"Chinese, Japanese foreign ministers meet at APEC"	"APEC"
"3620395"	"en_IND_tindia_int"	"2014-11-12 18:38:13"	"'We crossed the line', US admits to UN anti-torture body"	"UN"
"3626692"	"en_IND_tindia_int"	"2014-11-13 07:38:19"	"Enough evidence to hold N Korea's Kim accountable: UN"	"UN"
"3631744"	"en_IND_tindia_int"	"2014-11-13 15:38:22"	"Bombs hit near Egypt, UAE embassies in Libya"	"AU"
"3651811"	"en_IND_tindia_int"	"2014-11-15 06:43:23"	"EU leaders to discuss Ukraine with Obama at G20"	"EU"
"3697293"	"en_IND_tindia_int"	"2014-11-19 10:43:53"	"UN calls for N Korea rights probe"	"UN"
