"Zimbabwe"	"Chronicle"	"United States of America"	"170"
"Zimbabwe"	"Chronicle"	"South Africa"	"134"
"Zimbabwe"	"Chronicle"	"Nigeria"	"134"
"Zimbabwe"	"Chronicle"	"United Kingdom"	"64"
"Zimbabwe"	"Chronicle"	"Ukraine"	"64"
"Zimbabwe"	"Chronicle"	"Kenya"	"62"
"Zimbabwe"	"Chronicle"	"Israel"	"62"
"Zimbabwe"	"Chronicle"	"Syria"	"61"
"Zimbabwe"	"Chronicle"	"Libya"	"55"
"Zimbabwe"	"Chronicle"	"India"	"54"
"Zimbabwe"	"Chronicle"	"Iraq"	"49"
"Zimbabwe"	"Chronicle"	"Sudan"	"46"
"Zimbabwe"	"Chronicle"	"China"	"45"
"Zimbabwe"	"Chronicle"	"Burundi"	"44"
"Zimbabwe"	"Chronicle"	"Vatican"	"44"
"Zimbabwe"	"Chronicle"	"Egypt"	"43"
"Zimbabwe"	"Chronicle"	"Zambia"	"32"
"Zimbabwe"	"Chronicle"	"France"	"32"
"Zimbabwe"	"Chronicle"	"Pakistan"	"28"
"Zimbabwe"	"Chronicle"	"Sierra Leone"	"28"
"Zimbabwe"	"Chronicle"	"Malaysia"	"25"
"Zimbabwe"	"Chronicle"	"Malawi"	"25"
"Zimbabwe"	"Chronicle"	"Somalia"	"25"
"Zimbabwe"	"Chronicle"	"Lesotho"	"24"
"Zimbabwe"	"Chronicle"	"Iran"	"23"
"Zimbabwe"	"Chronicle"	"Australia"	"22"
"Zimbabwe"	"Chronicle"	"Tunisia"	"20"
"Zimbabwe"	"Chronicle"	"Rwanda"	"19"
"Zimbabwe"	"Chronicle"	"Japan"	"18"
"Zimbabwe"	"Chronicle"	"Mozambique"	"17"
"Zimbabwe"	"Chronicle"	"Germany"	"16"
"Zimbabwe"	"Chronicle"	"Uganda"	"16"
"Zimbabwe"	"Chronicle"	"Afghanistan"	"16"
"Zimbabwe"	"Chronicle"	"South Sudan"	"15"
"Zimbabwe"	"Chronicle"	"Italy"	"13"
