"Japan"	"Japan Times"	"United States of America"	"1254"
"Japan"	"Japan Times"	"Ukraine"	"534"
"Japan"	"Japan Times"	"Syria"	"398"
"Japan"	"Japan Times"	"Iraq"	"390"
"Japan"	"Japan Times"	"United Kingdom"	"355"
"Japan"	"Japan Times"	"France"	"324"
"Japan"	"Japan Times"	"Israel"	"245"
"Japan"	"Japan Times"	"Iran"	"218"
"Japan"	"Japan Times"	"China"	"213"
"Japan"	"Japan Times"	"Nigeria"	"162"
"Japan"	"Japan Times"	"Yemen"	"141"
"Japan"	"Japan Times"	"Canada"	"134"
"Japan"	"Japan Times"	"Germany"	"124"
"Japan"	"Japan Times"	"Afghanistan"	"120"
"Japan"	"Japan Times"	"Egypt"	"119"
"Japan"	"Japan Times"	"Mexico"	"114"
"Japan"	"Japan Times"	"Italy"	"112"
"Japan"	"Japan Times"	"Turkey"	"111"
"Japan"	"Japan Times"	"Saudi Arabia"	"99"
"Japan"	"Japan Times"	"Libya"	"97"
"Japan"	"Japan Times"	"Spain"	"84"
"Japan"	"Japan Times"	"Vatican"	"83"
"Japan"	"Japan Times"	"India"	"80"
"Japan"	"Japan Times"	"Australia"	"79"
"Japan"	"Japan Times"	"Japan"	"79"
"Japan"	"Japan Times"	"Cuba"	"77"
"Japan"	"Japan Times"	"Sierra Leone"	"72"
"Japan"	"Japan Times"	"Liberia"	"65"
"Japan"	"Japan Times"	"Brazil"	"63"
"Japan"	"Japan Times"	"North Korea"	"49"
"Japan"	"Japan Times"	"South Africa"	"46"
"Japan"	"Japan Times"	"Poland"	"45"
"Japan"	"Japan Times"	"Greece"	"42"
"Japan"	"Japan Times"	"Jordan"	"37"
"Japan"	"Japan Times"	"Tunisia"	"35"
"Japan"	"Japan Times"	"Indonesia"	"35"
"Japan"	"Japan Times"	"South Korea"	"34"
"Japan"	"Japan Times"	"Sweden"	"34"
"Japan"	"Japan Times"	"Pakistan"	"33"
"Japan"	"Japan Times"	"Lebanon"	"33"
"Japan"	"Japan Times"	"Sudan"	"32"
"Japan"	"Japan Times"	"Nepal"	"32"
"Japan"	"Japan Times"	"Hong Kong"	"32"
"Japan"	"Japan Times"	"Switzerland"	"31"
"Japan"	"Japan Times"	"Kenya"	"31"
"Japan"	"Japan Times"	"Guinea"	"31"
"Japan"	"Japan Times"	"Ireland"	"31"
"Japan"	"Japan Times"	"Malaysia"	"30"
