"en_USA_nytime_int"	"Mon Apr 03 11:02:46 CEST 2017"	"North Korea’s Nuclear Strength, Encapsulated in an Online Ad for Lithium"	"An ad for the bomb-boosting isotope lithium 6 suggests how far the North’s nuclear program has come, and how difficult President Trump’s vow to halt it will be."	"PRK"
"en_USA_nytime_int"	"Tue Apr 04 09:33:57 CEST 2017"	"Russia Bomber Is Identified, Kyrgyzstan Says, as Death Toll Rises"	"The suspect, Akbarzhon Dzhalilov, was described as a native of Kyrgyzstan with Russian citizenship."	"KGZ"
"en_USA_nytime_int"	"Tue Apr 04 09:33:57 CEST 2017"	"Russia Bomber Is Identified, Kyrgyzstan Says, as Death Toll Rises"	"The suspect, Akbarzhon Dzhalilov, was described as a native of Kyrgyzstan with Russian citizenship."	"RUS"
"en_USA_nytime_int"	"Tue Apr 04 03:36:13 CEST 2017"	"Brazilian Schoolgirl Killed by Crossfire Adds to Rio’s Toll"	"The death of Maria Eduarda da Conceição, 13, added to the fear that violence and killings involving the police were spinning out of control."	"BRA"
"en_USA_nytime_int"	"Mon Apr 03 15:30:30 CEST 2017"	"Dortmund Journal: A Museum About Soccer, and About Germany"	"The popular new German Football Museum in Dortmund celebrates the sport but also portrays dark chapters in the nation’s modern history."	"DEU"
"en_USA_nytime_int"	"Tue Apr 04 09:10:26 CEST 2017"	"Europe Edition: Russia, Donald Trump, Tesla: Your Tuesday Briefing"	"Here’s what you need to know to start your day."	"RUS"
"en_USA_nytime_int"	"Tue Apr 04 03:55:19 CEST 2017"	"Jared Kushner Meets With Iraqi Leader on Future of ISIS Battle"	"Mr. Kushner, the president’s son-in-law, is the first Trump administration official to visit Baghdad, amid strain over his travel ban."	"IRQ"
"en_USA_nytime_int"	"Tue Apr 04 05:12:33 CEST 2017"	"Trump Cuts Off Funding for U.N. Agency That Supports Contraception"	"The administration told Congress on Monday that it had terminated United States funding of the United Nations Population Fund, which provides abortion counseling among other services."	"USA"
"en_USA_nytime_int"	"Tue Apr 04 05:54:55 CEST 2017"	"Gorsuch, Russia, N.C.A.A. Final: Your Monday Evening Briefing"	"Here’s what you need to know at the end of the day."	"RUS"
"en_USA_nytime_int"	"Mon Apr 03 21:49:12 CEST 2017"	"Trump Shifts Course on Egypt, Praising Its Authoritarian Leader"	"President Abdel Fattah el-Sisi of Egypt got just what he was looking for: validation from an American president after the cold shoulder of the recent past."	"EGY"
"en_USA_nytime_int"	"Mon Apr 03 21:49:12 CEST 2017"	"Trump Shifts Course on Egypt, Praising Its Authoritarian Leader"	"President Abdel Fattah el-Sisi of Egypt got just what he was looking for: validation from an American president after the cold shoulder of the recent past."	"USA"
"en_USA_nytime_int"	"Tue Apr 04 01:15:50 CEST 2017"	"Asia and Australia Edition: St. Petersburg, Jared Kushner, North Korea: Your Morning Briefing"	"Here’s what you need to know to start your day."	"AUS"
"en_USA_nytime_int"	"Tue Apr 04 01:15:50 CEST 2017"	"Asia and Australia Edition: St. Petersburg, Jared Kushner, North Korea: Your Morning Briefing"	"Here’s what you need to know to start your day."	"PRK"
"en_USA_nytime_int"	"Mon Apr 03 20:53:17 CEST 2017"	"‘The Bodies Are Decomposing’ After Mudslide in Colombia"	"Photographs and video show the devastation to the city of Mocoa and its people after rushing waters and mud claimed the lives of hundreds on Saturday."	"COL"
"en_USA_nytime_int"	"Mon Apr 03 20:28:42 CEST 2017"	"Iranian-American Held in Iran Since July Is Said to Be Freed on Bail"	"Rights groups said the man, Robin Shahini, who had received an 18-year prison term on dubious charges, had been on a hunger strike."	"IRN"
"en_USA_nytime_int"	"Mon Apr 03 20:28:42 CEST 2017"	"Iranian-American Held in Iran Since July Is Said to Be Freed on Bail"	"Rights groups said the man, Robin Shahini, who had received an 18-year prison term on dubious charges, had been on a hunger strike."	"USA"
