"93513"	"en_USA_wapost_int"	"2014-01-04 23:42:05"	"Imran Khan, a Pakistani provincial leader, complicates NATO plans for Afghanistan"	"NATO"
"409703"	"en_USA_wapost_int"	"2014-02-17 18:46:28"	"WorldViews: The UN report on North Korea: Four things to know"	"UN"
"468752"	"en_USA_wapost_int"	"2014-02-26 18:09:06"	"Defense ministers say NATO is prepared to withdraw all troops from Afghanistan"	"NATO"
"478881"	"en_USA_wapost_int"	"2014-02-27 16:09:02"	"NATO agrees to prepare for complete pullout from Afghanistan by end of year"	"NATO"
"479629"	"en_USA_wapost_int"	"2014-02-27 18:24:08"	"Pakistan party drops its blockade of NATO supply routes"	"NATO"
"509212"	"en_USA_wapost_int"	"2014-03-03 23:18:23"	"Sanctions on Russia ‘highly likely, State Dept. says; Poland calls for NATO meeting"	"NATO"
"509509"	"en_USA_wapost_int"	"2014-03-04 00:18:22"	"Sanctions on Russia ‘highly likely,’ State Dept. says; Poland calls for NATO meeting"	"NATO"
"510202"	"en_USA_wapost_int"	"2014-03-04 03:18:22"	"Ukraine crisis resurrects Cold War ghosts as U.S. warns Russia, Poland appeals to NATO"	"NATO"
"516188"	"en_USA_wapost_int"	"2014-03-04 19:18:27"	"Europe divided over Russia as NATO meets on Ukraine crisis"	"NATO"
"516933"	"en_USA_wapost_int"	"2014-03-04 21:18:28"	"Europe divided over Russia as NATO meets on Ukraine crisis"	"NATO"
"518547"	"en_USA_wapost_int"	"2014-03-05 02:18:32"	"Europe divided over Russia as NATO meets on Ukraine crisis"	"NATO"
"530967"	"en_USA_wapost_int"	"2014-03-06 14:19:31"	"NATO airstrike kills 5 Afghan soldiers"	"NATO"
"533214"	"en_USA_wapost_int"	"2014-03-06 20:19:31"	"NATO airstrike kills 5 Afghan soldiers"	"NATO"
"534395"	"en_USA_wapost_int"	"2014-03-07 00:19:32"	"NATO airstrike kills 5 Afghan soldiers"	"NATO"
"534742"	"en_USA_wapost_int"	"2014-03-07 02:19:33"	"NATO airstrike kills 5 Afghan soldiers"	"NATO"
"735400"	"en_USA_wapost_int"	"2014-03-18 15:25:41"	"Ukraine government tries to defuse tension with Russia, pledges it won’t join NATO"	"NATO"
