"Japan Times"	"English"	"China"	"Sudan"	"1"
"Japan Times"	"English"	"China"	"Malaysia"	"1"
"Japan Times"	"English"	"China"	"Taiwan"	"5"
"Japan Times"	"English"	"China"	"Kenya"	"2"
"Japan Times"	"English"	"China"	"Argentina"	"1"
"Japan Times"	"English"	"China"	"Ireland"	"2"
"Japan Times"	"English"	"China"	"Iran"	"3"
"Japan Times"	"English"	"China"	"Iraq"	"2"
"Japan Times"	"English"	"China"	"Thailand"	"2"
"Japan Times"	"English"	"China"	"Israel"	"1"
"Japan Times"	"English"	"China"	"Italy"	"1"
"Japan Times"	"English"	"China"	"Pakistan"	"1"
"Japan Times"	"English"	"China"	"Ukraine"	"1"
"Japan Times"	"English"	"China"	"North Korea"	"1"
"Japan Times"	"English"	"China"	"Vietnam"	"1"
"Japan Times"	"English"	"China"	"Australia"	"1"
"Japan Times"	"English"	"China"	"Sri Lanka"	"4"
"Japan Times"	"English"	"China"	"Syria"	"2"
"Japan Times"	"English"	"China"	"Norway"	"1"
"Japan Times"	"English"	"China"	"Myanmar"	"3"
"Japan Times"	"English"	"China"	"Afghanistan"	"1"
"Japan Times"	"English"	"China"	"United Kingdom"	"4"
"Japan Times"	"English"	"China"	"France"	"1"
"Japan Times"	"English"	"China"	"Namibia"	"1"
"Japan Times"	"English"	"China"	"Vatican"	"1"
"Japan Times"	"English"	"China"	"Cameroon"	"2"
"Japan Times"	"English"	"China"	"Macau"	"3"
"Japan Times"	"English"	"China"	"Philippines"	"3"
"Japan Times"	"English"	"China"	"Colombia"	"1"
"Japan Times"	"English"	"China"	"United States of America"	"15"
"Japan Times"	"English"	"China"	"Spain"	"1"
"Japan Times"	"English"	"China"	"South Korea"	"2"
"Japan Times"	"English"	"China"	"Venezuela"	"1"
"Japan Times"	"English"	"China"	"Liberia"	"1"
"Japan Times"	"English"	"China"	"Hong Kong"	"5"
"Japan Times"	"English"	"China"	"Canada"	"1"
"Japan Times"	"English"	"China"	"India"	"5"
"Japan Times"	"English"	"China"	"Mexico"	"3"
"Japan Times"	"English"	"China"	"Saudi Arabia"	"1"
"Japan Times"	"English"	"China"	"Japan"	"5"
"Japan Times"	"English"	"China"	"South Sudan"	"1"
"Japan Times"	"English"	"China"	"Turkey"	"1"
