"China Daily"	"English"	"United Kingdom"	"New Zealand"	"1"
"China Daily"	"English"	"United Kingdom"	"Malaysia"	"3"
"China Daily"	"English"	"United Kingdom"	"Ireland"	"4"
"China Daily"	"English"	"United Kingdom"	"Iraq"	"4"
"China Daily"	"English"	"United Kingdom"	"Thailand"	"1"
"China Daily"	"English"	"United Kingdom"	"Ukraine"	"5"
"China Daily"	"English"	"United Kingdom"	"China"	"100"
"China Daily"	"English"	"United Kingdom"	"Australia"	"3"
"China Daily"	"English"	"United Kingdom"	"Syria"	"3"
"China Daily"	"English"	"United Kingdom"	"Greece"	"2"
"China Daily"	"English"	"United Kingdom"	"Yemen"	"1"
"China Daily"	"English"	"United Kingdom"	"Afghanistan"	"3"
"China Daily"	"English"	"United Kingdom"	"Hungary"	"1"
"China Daily"	"English"	"United Kingdom"	"France"	"6"
"China Daily"	"English"	"United Kingdom"	"United States of America"	"14"
"China Daily"	"English"	"United Kingdom"	"Albania"	"1"
"China Daily"	"English"	"United Kingdom"	"Nigeria"	"1"
"China Daily"	"English"	"United Kingdom"	"India"	"3"
"China Daily"	"English"	"United Kingdom"	"Japan"	"2"
"China Daily"	"English"	"United Kingdom"	"Tunisia"	"1"
"China Daily"	"English"	"United Kingdom"	"Germany"	"1"
