"Daily Telegraph"	"English"	"Poland"	"Argentina"	"3"
"Daily Telegraph"	"English"	"Poland"	"Belgium"	"1"
"Daily Telegraph"	"English"	"Poland"	"Ukraine"	"8"
"Daily Telegraph"	"English"	"Poland"	"Australia"	"1"
"Daily Telegraph"	"English"	"Poland"	"Czech Republic"	"1"
"Daily Telegraph"	"English"	"Poland"	"United Kingdom"	"7"
"Daily Telegraph"	"English"	"Poland"	"Vatican"	"1"
"Daily Telegraph"	"English"	"Poland"	"United States of America"	"8"
"Daily Telegraph"	"English"	"Poland"	"Monaco"	"1"
"Daily Telegraph"	"English"	"Poland"	"Lithuania"	"1"
