"The New York Times"	"English"	"Ukraine"	"Malaysia"	"23"
"The New York Times"	"English"	"Ukraine"	"Poland"	"3"
"The New York Times"	"English"	"Ukraine"	"Iran"	"2"
"The New York Times"	"English"	"Ukraine"	"Iraq"	"1"
"The New York Times"	"English"	"Ukraine"	"Israel"	"1"
"The New York Times"	"English"	"Ukraine"	"Italy"	"3"
"The New York Times"	"English"	"Ukraine"	"Switzerland"	"3"
"The New York Times"	"English"	"Ukraine"	"China"	"3"
"The New York Times"	"English"	"Ukraine"	"Australia"	"1"
"The New York Times"	"English"	"Ukraine"	"Austria"	"5"
"The New York Times"	"English"	"Ukraine"	"Syria"	"1"
"The New York Times"	"English"	"Ukraine"	"Norway"	"1"
"The New York Times"	"English"	"Ukraine"	"Afghanistan"	"1"
"The New York Times"	"English"	"Ukraine"	"United Kingdom"	"5"
"The New York Times"	"English"	"Ukraine"	"France"	"5"
"The New York Times"	"English"	"Ukraine"	"Vatican"	"1"
"The New York Times"	"English"	"Ukraine"	"Georgia"	"2"
"The New York Times"	"English"	"Ukraine"	"Belarus"	"5"
"The New York Times"	"English"	"Ukraine"	"United States of America"	"51"
"The New York Times"	"English"	"Ukraine"	"Spain"	"2"
"The New York Times"	"English"	"Ukraine"	"Estonia"	"1"
"The New York Times"	"English"	"Ukraine"	"Canada"	"1"
"The New York Times"	"English"	"Ukraine"	"India"	"1"
"The New York Times"	"English"	"Ukraine"	"Japan"	"1"
"The New York Times"	"English"	"Ukraine"	"Lithuania"	"1"
"The New York Times"	"English"	"Ukraine"	"Finland"	"1"
"The New York Times"	"English"	"Ukraine"	"Germany"	"24"
"The New York Times"	"English"	"Ukraine"	"Latvia"	"3"
