"Daily Telegraph"	"English"	"Canada"	"Malaysia"	"1"
"Daily Telegraph"	"English"	"Canada"	"Iraq"	"2"
"Daily Telegraph"	"English"	"Canada"	"Israel"	"1"
"Daily Telegraph"	"English"	"Canada"	"China"	"1"
"Daily Telegraph"	"English"	"Canada"	"North Korea"	"1"
"Daily Telegraph"	"English"	"Canada"	"Syria"	"4"
"Daily Telegraph"	"English"	"Canada"	"Afghanistan"	"1"
"Daily Telegraph"	"English"	"Canada"	"United Kingdom"	"6"
"Daily Telegraph"	"English"	"Canada"	"United States of America"	"6"
"Daily Telegraph"	"English"	"Canada"	"Mexico"	"2"
"Daily Telegraph"	"English"	"Canada"	"Jamaica"	"3"
