"Daily Telegraph"	"English"	"China"	"Cuba"	"1"
"Daily Telegraph"	"English"	"China"	"Malaysia"	"7"
"Daily Telegraph"	"English"	"China"	"Taiwan"	"3"
"Daily Telegraph"	"English"	"China"	"Argentina"	"1"
"Daily Telegraph"	"English"	"China"	"Iran"	"2"
"Daily Telegraph"	"English"	"China"	"Italy"	"2"
"Daily Telegraph"	"English"	"China"	"Panama"	"1"
"Daily Telegraph"	"English"	"China"	"North Korea"	"9"
"Daily Telegraph"	"English"	"China"	"Vietnam"	"1"
"Daily Telegraph"	"English"	"China"	"Australia"	"5"
"Daily Telegraph"	"English"	"China"	"Zimbabwe"	"1"
"Daily Telegraph"	"English"	"China"	"Nepal"	"2"
"Daily Telegraph"	"English"	"China"	"United Kingdom"	"16"
"Daily Telegraph"	"English"	"China"	"France"	"14"
"Daily Telegraph"	"English"	"China"	"Vatican"	"4"
"Daily Telegraph"	"English"	"China"	"Cameroon"	"2"
"Daily Telegraph"	"English"	"China"	"Macau"	"2"
"Daily Telegraph"	"English"	"China"	"Philippines"	"5"
"Daily Telegraph"	"English"	"China"	"United States of America"	"36"
"Daily Telegraph"	"English"	"China"	"Spain"	"1"
"Daily Telegraph"	"English"	"China"	"South Korea"	"1"
"Daily Telegraph"	"English"	"China"	"Maldives"	"1"
"Daily Telegraph"	"English"	"China"	"Hong Kong"	"19"
"Daily Telegraph"	"English"	"China"	"Canada"	"1"
"Daily Telegraph"	"English"	"China"	"India"	"3"
"Daily Telegraph"	"English"	"China"	"Japan"	"13"
"Daily Telegraph"	"English"	"China"	"Nicaragua"	"1"
"Daily Telegraph"	"English"	"China"	"Germany"	"2"
"Daily Telegraph"	"English"	"China"	"South Africa"	"1"
