"The New York Times"	"English"	"United Kingdom"	"Poland"	"2"
"The New York Times"	"English"	"United Kingdom"	"United Arab Emirates"	"1"
"The New York Times"	"English"	"United Kingdom"	"Kenya"	"2"
"The New York Times"	"English"	"United Kingdom"	"Argentina"	"1"
"The New York Times"	"English"	"United Kingdom"	"Ireland"	"7"
"The New York Times"	"English"	"United Kingdom"	"Iran"	"4"
"The New York Times"	"English"	"United Kingdom"	"Qatar"	"1"
"The New York Times"	"English"	"United Kingdom"	"Iraq"	"15"
"The New York Times"	"English"	"United Kingdom"	"Thailand"	"1"
"The New York Times"	"English"	"United Kingdom"	"Sweden"	"1"
"The New York Times"	"English"	"United Kingdom"	"Belgium"	"1"
"The New York Times"	"English"	"United Kingdom"	"Israel"	"4"
"The New York Times"	"English"	"United Kingdom"	"Italy"	"2"
"The New York Times"	"English"	"United Kingdom"	"Pakistan"	"7"
"The New York Times"	"English"	"United Kingdom"	"Ukraine"	"5"
"The New York Times"	"English"	"United Kingdom"	"Switzerland"	"1"
"The New York Times"	"English"	"United Kingdom"	"China"	"13"
"The New York Times"	"English"	"United Kingdom"	"Rwanda"	"2"
"The New York Times"	"English"	"United Kingdom"	"Australia"	"1"
"The New York Times"	"English"	"United Kingdom"	"Bulgaria"	"2"
"The New York Times"	"English"	"United Kingdom"	"Syria"	"11"
"The New York Times"	"English"	"United Kingdom"	"Greece"	"6"
"The New York Times"	"English"	"United Kingdom"	"Yemen"	"4"
"The New York Times"	"English"	"United Kingdom"	"Afghanistan"	"12"
"The New York Times"	"English"	"United Kingdom"	"France"	"12"
"The New York Times"	"English"	"United Kingdom"	"Sierra Leone"	"1"
"The New York Times"	"English"	"United Kingdom"	"Colombia"	"1"
"The New York Times"	"English"	"United Kingdom"	"United States of America"	"8"
"The New York Times"	"English"	"United Kingdom"	"Spain"	"6"
"The New York Times"	"English"	"United Kingdom"	"Zambia"	"1"
"The New York Times"	"English"	"United Kingdom"	"Libya"	"1"
"The New York Times"	"English"	"United Kingdom"	"Hong Kong"	"16"
"The New York Times"	"English"	"United Kingdom"	"Jordan"	"1"
"The New York Times"	"English"	"United Kingdom"	"Canada"	"1"
"The New York Times"	"English"	"United Kingdom"	"Romania"	"2"
"The New York Times"	"English"	"United Kingdom"	"India"	"8"
"The New York Times"	"English"	"United Kingdom"	"Japan"	"2"
"The New York Times"	"English"	"United Kingdom"	"Tunisia"	"4"
"The New York Times"	"English"	"United Kingdom"	"Brazil"	"2"
"The New York Times"	"English"	"United Kingdom"	"Germany"	"15"
