"Japan Times"	"English"	"Germany"	"Armenia"	"2"
"Japan Times"	"English"	"Germany"	"Iraq"	"2"
"Japan Times"	"English"	"Germany"	"Belgium"	"1"
"Japan Times"	"English"	"Germany"	"Israel"	"1"
"Japan Times"	"English"	"Germany"	"Italy"	"1"
"Japan Times"	"English"	"Germany"	"Ukraine"	"11"
"Japan Times"	"English"	"Germany"	"Syria"	"3"
"Japan Times"	"English"	"Germany"	"Greece"	"4"
"Japan Times"	"English"	"Germany"	"United Kingdom"	"1"
"Japan Times"	"English"	"Germany"	"France"	"5"
"Japan Times"	"English"	"Germany"	"Vatican"	"1"
"Japan Times"	"English"	"Germany"	"United States of America"	"7"
"Japan Times"	"English"	"Germany"	"Spain"	"1"
"Japan Times"	"English"	"Germany"	"Somalia"	"1"
"Japan Times"	"English"	"Germany"	"Moldova"	"1"
"Japan Times"	"English"	"Germany"	"Lebanon"	"1"
"Japan Times"	"English"	"Germany"	"Nigeria"	"1"
"Japan Times"	"English"	"Germany"	"Mexico"	"1"
"Japan Times"	"English"	"Germany"	"Uganda"	"1"
"Japan Times"	"English"	"Germany"	"Turkey"	"1"
