"Japan Times"	"English"	"Ukraine"	"Malaysia"	"6"
"Japan Times"	"English"	"Ukraine"	"Poland"	"1"
"Japan Times"	"English"	"Ukraine"	"Iran"	"2"
"Japan Times"	"English"	"Ukraine"	"Iraq"	"1"
"Japan Times"	"English"	"Ukraine"	"Sweden"	"1"
"Japan Times"	"English"	"Ukraine"	"Israel"	"2"
"Japan Times"	"English"	"Ukraine"	"Italy"	"2"
"Japan Times"	"English"	"Ukraine"	"Switzerland"	"2"
"Japan Times"	"English"	"Ukraine"	"China"	"1"
"Japan Times"	"English"	"Ukraine"	"Croatia"	"1"
"Japan Times"	"English"	"Ukraine"	"Syria"	"1"
"Japan Times"	"English"	"Ukraine"	"United Kingdom"	"2"
"Japan Times"	"English"	"Ukraine"	"France"	"4"
"Japan Times"	"English"	"Ukraine"	"Vatican"	"1"
"Japan Times"	"English"	"Ukraine"	"Georgia"	"1"
"Japan Times"	"English"	"Ukraine"	"Belarus"	"2"
"Japan Times"	"English"	"Ukraine"	"United States of America"	"19"
"Japan Times"	"English"	"Ukraine"	"Moldova"	"1"
"Japan Times"	"English"	"Ukraine"	"Canada"	"1"
"Japan Times"	"English"	"Ukraine"	"Serbia"	"1"
"Japan Times"	"English"	"Ukraine"	"Japan"	"1"
"Japan Times"	"English"	"Ukraine"	"Germany"	"11"
