"The Australian"	"English"	"France"	"Iraq"	"3"
"The Australian"	"English"	"France"	"Belgium"	"1"
"The Australian"	"English"	"France"	"Israel"	"1"
"The Australian"	"English"	"France"	"Algeria"	"1"
"The Australian"	"English"	"France"	"Italy"	"1"
"The Australian"	"English"	"France"	"Mali"	"1"
"The Australian"	"English"	"France"	"Rwanda"	"1"
"The Australian"	"English"	"France"	"Australia"	"1"
"The Australian"	"English"	"France"	"Greece"	"1"
"The Australian"	"English"	"France"	"Yemen"	"1"
"The Australian"	"English"	"France"	"United Kingdom"	"1"
"The Australian"	"English"	"France"	"United States of America"	"9"
"The Australian"	"English"	"France"	"Niger"	"1"
"The Australian"	"English"	"France"	"Saudi Arabia"	"1"
"The Australian"	"English"	"France"	"Germany"	"5"
