"Daily Telegraph"	"English"	"Germany"	"Iraq"	"1"
"Daily Telegraph"	"English"	"Germany"	"Belgium"	"1"
"Daily Telegraph"	"English"	"Germany"	"Italy"	"3"
"Daily Telegraph"	"English"	"Germany"	"Singapore"	"1"
"Daily Telegraph"	"English"	"Germany"	"Ukraine"	"32"
"Daily Telegraph"	"English"	"Germany"	"Switzerland"	"1"
"Daily Telegraph"	"English"	"Germany"	"China"	"2"
"Daily Telegraph"	"English"	"Germany"	"North Korea"	"1"
"Daily Telegraph"	"English"	"Germany"	"Austria"	"1"
"Daily Telegraph"	"English"	"Germany"	"Syria"	"1"
"Daily Telegraph"	"English"	"Germany"	"Czech Republic"	"2"
"Daily Telegraph"	"English"	"Germany"	"Greece"	"8"
"Daily Telegraph"	"English"	"Germany"	"United Kingdom"	"19"
"Daily Telegraph"	"English"	"Germany"	"France"	"21"
"Daily Telegraph"	"English"	"Germany"	"Vatican"	"2"
"Daily Telegraph"	"English"	"Germany"	"Philippines"	"1"
"Daily Telegraph"	"English"	"Germany"	"United States of America"	"27"
"Daily Telegraph"	"English"	"Germany"	"Spain"	"3"
"Daily Telegraph"	"English"	"Germany"	"Somalia"	"1"
"Daily Telegraph"	"English"	"Germany"	"Saudi Arabia"	"1"
"Daily Telegraph"	"English"	"Germany"	"Japan"	"1"
"Daily Telegraph"	"English"	"Germany"	"Brazil"	"2"
"Daily Telegraph"	"English"	"Germany"	"Turkey"	"1"
"Daily Telegraph"	"English"	"Germany"	"Egypt"	"1"
