"Times of Malta"	"English"	"United States of America"	"Cuba"	"17"
"Times of Malta"	"English"	"United States of America"	"Sudan"	"1"
"Times of Malta"	"English"	"United States of America"	"Malaysia"	"1"
"Times of Malta"	"English"	"United States of America"	"Poland"	"4"
"Times of Malta"	"English"	"United States of America"	"Oman"	"2"
"Times of Malta"	"English"	"United States of America"	"Argentina"	"1"
"Times of Malta"	"English"	"United States of America"	"Iran"	"22"
"Times of Malta"	"English"	"United States of America"	"Iraq"	"27"
"Times of Malta"	"English"	"United States of America"	"Belgium"	"1"
"Times of Malta"	"English"	"United States of America"	"Israel"	"11"
"Times of Malta"	"English"	"United States of America"	"Italy"	"1"
"Times of Malta"	"English"	"United States of America"	"Pakistan"	"2"
"Times of Malta"	"English"	"United States of America"	"Ukraine"	"21"
"Times of Malta"	"English"	"United States of America"	"Switzerland"	"1"
"Times of Malta"	"English"	"United States of America"	"China"	"8"
"Times of Malta"	"English"	"United States of America"	"North Korea"	"8"
"Times of Malta"	"English"	"United States of America"	"Malta"	"1"
"Times of Malta"	"English"	"United States of America"	"Syria"	"19"
"Times of Malta"	"English"	"United States of America"	"Czech Republic"	"1"
"Times of Malta"	"English"	"United States of America"	"Yemen"	"4"
"Times of Malta"	"English"	"United States of America"	"Afghanistan"	"8"
"Times of Malta"	"English"	"United States of America"	"Nepal"	"3"
"Times of Malta"	"English"	"United States of America"	"United Kingdom"	"11"
"Times of Malta"	"English"	"United States of America"	"France"	"5"
"Times of Malta"	"English"	"United States of America"	"Vatican"	"6"
"Times of Malta"	"English"	"United States of America"	"Sierra Leone"	"1"
"Times of Malta"	"English"	"United States of America"	"Somalia"	"1"
"Times of Malta"	"English"	"United States of America"	"Lebanon"	"1"
"Times of Malta"	"English"	"United States of America"	"Liberia"	"1"
"Times of Malta"	"English"	"United States of America"	"Libya"	"10"
"Times of Malta"	"English"	"United States of America"	"Nigeria"	"1"
"Times of Malta"	"English"	"United States of America"	"Jordan"	"3"
"Times of Malta"	"English"	"United States of America"	"Canada"	"1"
"Times of Malta"	"English"	"United States of America"	"Romania"	"1"
"Times of Malta"	"English"	"United States of America"	"India"	"1"
"Times of Malta"	"English"	"United States of America"	"Mexico"	"1"
"Times of Malta"	"English"	"United States of America"	"Kazakhstan"	"1"
"Times of Malta"	"English"	"United States of America"	"Saudi Arabia"	"1"
"Times of Malta"	"English"	"United States of America"	"Japan"	"2"
"Times of Malta"	"English"	"United States of America"	"Tunisia"	"1"
"Times of Malta"	"English"	"United States of America"	"Germany"	"5"
"Times of Malta"	"English"	"United States of America"	"Egypt"	"4"
"Times of Malta"	"English"	"United States of America"	"Jamaica"	"1"
"Times of Malta"	"English"	"United States of America"	"South Africa"	"2"
