"China Daily"	"English"	"United States of America"	"New Zealand"	"4"
"China Daily"	"English"	"United States of America"	"Fiji"	"1"
"China Daily"	"English"	"United States of America"	"Cuba"	"56"
"China Daily"	"English"	"United States of America"	"Sudan"	"3"
"China Daily"	"English"	"United States of America"	"Malaysia"	"8"
"China Daily"	"English"	"United States of America"	"Taiwan"	"7"
"China Daily"	"English"	"United States of America"	"Poland"	"2"
"China Daily"	"English"	"United States of America"	"Argentina"	"1"
"China Daily"	"English"	"United States of America"	"Ireland"	"1"
"China Daily"	"English"	"United States of America"	"Iran"	"49"
"China Daily"	"English"	"United States of America"	"Qatar"	"1"
"China Daily"	"English"	"United States of America"	"Iraq"	"38"
"China Daily"	"English"	"United States of America"	"Thailand"	"3"
"China Daily"	"English"	"United States of America"	"Belgium"	"1"
"China Daily"	"English"	"United States of America"	"Israel"	"8"
"China Daily"	"English"	"United States of America"	"Kuwait"	"1"
"China Daily"	"English"	"United States of America"	"Italy"	"3"
"China Daily"	"English"	"United States of America"	"Pakistan"	"9"
"China Daily"	"English"	"United States of America"	"Ukraine"	"50"
"China Daily"	"English"	"United States of America"	"Switzerland"	"3"
"China Daily"	"English"	"United States of America"	"Djibouti"	"1"
"China Daily"	"English"	"United States of America"	"China"	"616"
"China Daily"	"English"	"United States of America"	"North Korea"	"2"
"China Daily"	"English"	"United States of America"	"Mali"	"1"
"China Daily"	"English"	"United States of America"	"Cambodia"	"2"
"China Daily"	"English"	"United States of America"	"Indonesia"	"1"
"China Daily"	"English"	"United States of America"	"Australia"	"6"
"China Daily"	"English"	"United States of America"	"Syria"	"25"
"China Daily"	"English"	"United States of America"	"Myanmar"	"1"
"China Daily"	"English"	"United States of America"	"Yemen"	"10"
"China Daily"	"English"	"United States of America"	"Afghanistan"	"26"
"China Daily"	"English"	"United States of America"	"Nepal"	"5"
"China Daily"	"English"	"United States of America"	"United Kingdom"	"14"
"China Daily"	"English"	"United States of America"	"France"	"12"
"China Daily"	"English"	"United States of America"	"Philippines"	"11"
"China Daily"	"English"	"United States of America"	"Uruguay"	"1"
"China Daily"	"English"	"United States of America"	"Spain"	"1"
"China Daily"	"English"	"United States of America"	"Estonia"	"1"
"China Daily"	"English"	"United States of America"	"South Korea"	"13"
"China Daily"	"English"	"United States of America"	"Somalia"	"4"
"China Daily"	"English"	"United States of America"	"Venezuela"	"10"
"China Daily"	"English"	"United States of America"	"Liberia"	"5"
"China Daily"	"English"	"United States of America"	"Maldives"	"1"
"China Daily"	"English"	"United States of America"	"Libya"	"4"
"China Daily"	"English"	"United States of America"	"Hong Kong"	"2"
"China Daily"	"English"	"United States of America"	"Nigeria"	"2"
"China Daily"	"English"	"United States of America"	"Jordan"	"1"
"China Daily"	"English"	"United States of America"	"Canada"	"4"
"China Daily"	"English"	"United States of America"	"India"	"27"
"China Daily"	"English"	"United States of America"	"Mexico"	"6"
"China Daily"	"English"	"United States of America"	"Kazakhstan"	"2"
"China Daily"	"English"	"United States of America"	"Saudi Arabia"	"6"
"China Daily"	"English"	"United States of America"	"Japan"	"71"
"China Daily"	"English"	"United States of America"	"South Sudan"	"1"
"China Daily"	"English"	"United States of America"	"Tunisia"	"2"
"China Daily"	"English"	"United States of America"	"Uganda"	"2"
"China Daily"	"English"	"United States of America"	"Brazil"	"4"
"China Daily"	"English"	"United States of America"	"Turkey"	"7"
"China Daily"	"English"	"United States of America"	"Germany"	"16"
"China Daily"	"English"	"United States of America"	"Egypt"	"3"
"China Daily"	"English"	"United States of America"	"Jamaica"	"1"
"China Daily"	"English"	"United States of America"	"South Africa"	"1"
"China Daily"	"English"	"United States of America"	"Honduras"	"1"
