"The New York Times"	"English"	"France"	"Cuba"	"2"
"The New York Times"	"English"	"France"	"Taiwan"	"1"
"The New York Times"	"English"	"France"	"Argentina"	"5"
"The New York Times"	"English"	"France"	"Ireland"	"1"
"The New York Times"	"English"	"France"	"Iran"	"9"
"The New York Times"	"English"	"France"	"Qatar"	"1"
"The New York Times"	"English"	"France"	"Iraq"	"7"
"The New York Times"	"English"	"France"	"Belgium"	"2"
"The New York Times"	"English"	"France"	"Israel"	"19"
"The New York Times"	"English"	"France"	"Kuwait"	"2"
"The New York Times"	"English"	"France"	"Algeria"	"6"
"The New York Times"	"English"	"France"	"Italy"	"5"
"The New York Times"	"English"	"France"	"Ukraine"	"5"
"The New York Times"	"English"	"France"	"China"	"8"
"The New York Times"	"English"	"France"	"Mali"	"7"
"The New York Times"	"English"	"France"	"Indonesia"	"1"
"The New York Times"	"English"	"France"	"Rwanda"	"7"
"The New York Times"	"English"	"France"	"Austria"	"4"
"The New York Times"	"English"	"France"	"Syria"	"11"
"The New York Times"	"English"	"France"	"Greece"	"1"
"The New York Times"	"English"	"France"	"Yemen"	"8"
"The New York Times"	"English"	"France"	"Afghanistan"	"1"
"The New York Times"	"English"	"France"	"United Kingdom"	"12"
"The New York Times"	"English"	"France"	"Vatican"	"1"
"The New York Times"	"English"	"France"	"Cameroon"	"1"
"The New York Times"	"English"	"France"	"United States of America"	"14"
"The New York Times"	"English"	"France"	"Spain"	"3"
"The New York Times"	"English"	"France"	"Niger"	"1"
"The New York Times"	"English"	"France"	"Hong Kong"	"1"
"The New York Times"	"English"	"France"	"Central African Republic"	"2"
"The New York Times"	"English"	"France"	"Canada"	"1"
"The New York Times"	"English"	"France"	"India"	"1"
"The New York Times"	"English"	"France"	"Kazakhstan"	"1"
"The New York Times"	"English"	"France"	"Saudi Arabia"	"4"
"The New York Times"	"English"	"France"	"Tunisia"	"2"
"The New York Times"	"English"	"France"	"Turkey"	"2"
"The New York Times"	"English"	"France"	"Germany"	"13"
"The New York Times"	"English"	"France"	"Egypt"	"1"
"The New York Times"	"English"	"France"	"Honduras"	"1"
