"China Daily"	"English"	"China"	"New Zealand"	"22"
"China Daily"	"English"	"China"	"Fiji"	"5"
"China Daily"	"English"	"China"	"Cuba"	"11"
"China Daily"	"English"	"China"	"Sudan"	"17"
"China Daily"	"English"	"China"	"Malaysia"	"57"
"China Daily"	"English"	"China"	"Taiwan"	"8"
"China Daily"	"English"	"China"	"Poland"	"1"
"China Daily"	"English"	"China"	"Suriname"	"1"
"China Daily"	"English"	"China"	"United Arab Emirates"	"2"
"China Daily"	"English"	"China"	"Kenya"	"37"
"China Daily"	"English"	"China"	"Argentina"	"19"
"China Daily"	"English"	"China"	"Guinea-Bissau"	"1"
"China Daily"	"English"	"China"	"Uzbekistan"	"2"
"China Daily"	"English"	"China"	"Senegal"	"3"
"China Daily"	"English"	"China"	"Ireland"	"11"
"China Daily"	"English"	"China"	"Iran"	"16"
"China Daily"	"English"	"China"	"Qatar"	"2"
"China Daily"	"English"	"China"	"Iraq"	"7"
"China Daily"	"English"	"China"	"Slovakia"	"1"
"China Daily"	"English"	"China"	"Slovenia"	"1"
"China Daily"	"English"	"China"	"Equatorial Guinea"	"1"
"China Daily"	"English"	"China"	"Thailand"	"36"
"China Daily"	"English"	"China"	"Sweden"	"2"
"China Daily"	"English"	"China"	"Iceland"	"2"
"China Daily"	"English"	"China"	"Belgium"	"20"
"China Daily"	"English"	"China"	"Israel"	"6"
"China Daily"	"English"	"China"	"Kuwait"	"3"
"China Daily"	"English"	"China"	"Benin"	"1"
"China Daily"	"English"	"China"	"Algeria"	"3"
"China Daily"	"English"	"China"	"Italy"	"42"
"China Daily"	"English"	"China"	"Tanzania"	"5"
"China Daily"	"English"	"China"	"Pakistan"	"52"
"China Daily"	"English"	"China"	"Burkina Faso"	"1"
"China Daily"	"English"	"China"	"Singapore"	"15"
"China Daily"	"English"	"China"	"Ukraine"	"31"
"China Daily"	"English"	"China"	"Kyrgyzstan"	"4"
"China Daily"	"English"	"China"	"Switzerland"	"5"
"China Daily"	"English"	"China"	"Djibouti"	"4"
"China Daily"	"English"	"China"	"Chile"	"29"
"China Daily"	"English"	"China"	"Botswana"	"1"
"China Daily"	"English"	"China"	"Croatia"	"1"
"China Daily"	"English"	"China"	"Cambodia"	"23"
"China Daily"	"English"	"China"	"Indonesia"	"28"
"China Daily"	"English"	"China"	"Portugal"	"2"
"China Daily"	"English"	"China"	"Malta"	"1"
"China Daily"	"English"	"China"	"Tajikistan"	"16"
"China Daily"	"English"	"China"	"Vietnam"	"17"
"China Daily"	"English"	"China"	"Rwanda"	"1"
"China Daily"	"English"	"China"	"Bangladesh"	"5"
"China Daily"	"English"	"China"	"Australia"	"75"
"China Daily"	"English"	"China"	"Austria"	"1"
"China Daily"	"English"	"China"	"Sri Lanka"	"23"
"China Daily"	"English"	"China"	"Gabon"	"1"
"China Daily"	"English"	"China"	"Zimbabwe"	"3"
"China Daily"	"English"	"China"	"Bulgaria"	"1"
"China Daily"	"English"	"China"	"Syria"	"19"
"China Daily"	"English"	"China"	"Czech Republic"	"1"
"China Daily"	"English"	"China"	"Norway"	"2"
"China Daily"	"English"	"China"	"Myanmar"	"44"
"China Daily"	"English"	"China"	"Turkmenistan"	"1"
"China Daily"	"English"	"China"	"Greece"	"32"
"China Daily"	"English"	"China"	"Haiti"	"1"
"China Daily"	"English"	"China"	"Yemen"	"18"
"China Daily"	"English"	"China"	"Afghanistan"	"17"
"China Daily"	"English"	"China"	"Mongolia"	"26"
"China Daily"	"English"	"China"	"Nepal"	"45"
"China Daily"	"English"	"China"	"Bahamas"	"1"
"China Daily"	"English"	"China"	"United Kingdom"	"100"
"China Daily"	"English"	"China"	"Dominica"	"1"
"China Daily"	"English"	"China"	"Hungary"	"4"
"China Daily"	"English"	"China"	"Angola"	"11"
"China Daily"	"English"	"China"	"France"	"63"
"China Daily"	"English"	"China"	"Mozambique"	"1"
"China Daily"	"English"	"China"	"Namibia"	"3"
"China Daily"	"English"	"China"	"Peru"	"21"
"China Daily"	"English"	"China"	"Denmark"	"14"
"China Daily"	"English"	"China"	"Vatican"	"1"
"China Daily"	"English"	"China"	"Sierra Leone"	"13"
"China Daily"	"English"	"China"	"Dominican Republic"	"1"
"China Daily"	"English"	"China"	"Cameroon"	"8"
"China Daily"	"English"	"China"	"Georgia"	"1"
"China Daily"	"English"	"China"	"Tonga"	"1"
"China Daily"	"English"	"China"	"Morocco"	"1"
"China Daily"	"English"	"China"	"Belarus"	"13"
"China Daily"	"English"	"China"	"Philippines"	"46"
"China Daily"	"English"	"China"	"Colombia"	"11"
"China Daily"	"English"	"China"	"United States of America"	"616"
"China Daily"	"English"	"China"	"Spain"	"3"
"China Daily"	"English"	"China"	"Estonia"	"2"
"China Daily"	"English"	"China"	"Zambia"	"2"
"China Daily"	"English"	"China"	"South Korea"	"32"
"China Daily"	"English"	"China"	"Somalia"	"5"
"China Daily"	"English"	"China"	"Ethiopia"	"15"
"China Daily"	"English"	"China"	"Niger"	"1"
"China Daily"	"English"	"China"	"Venezuela"	"14"
"China Daily"	"English"	"China"	"Ghana"	"6"
"China Daily"	"English"	"China"	"Cape Verde"	"1"
"China Daily"	"English"	"China"	"Madagascar"	"3"
"China Daily"	"English"	"China"	"Lebanon"	"1"
"China Daily"	"English"	"China"	"Liberia"	"7"
"China Daily"	"English"	"China"	"Bolivia"	"4"
"China Daily"	"English"	"China"	"Maldives"	"16"
"China Daily"	"English"	"China"	"Libya"	"11"
"China Daily"	"English"	"China"	"Hong Kong"	"2"
"China Daily"	"English"	"China"	"Nigeria"	"12"
"China Daily"	"English"	"China"	"Guinea"	"5"
"China Daily"	"English"	"China"	"Canada"	"21"
"China Daily"	"English"	"China"	"Romania"	"1"
"China Daily"	"English"	"China"	"Costa Rica"	"3"
"China Daily"	"English"	"China"	"India"	"65"
"China Daily"	"English"	"China"	"Mexico"	"8"
"China Daily"	"English"	"China"	"Serbia"	"12"
"China Daily"	"English"	"China"	"Kazakhstan"	"19"
"China Daily"	"English"	"China"	"Saudi Arabia"	"2"
"China Daily"	"English"	"China"	"Japan"	"210"
"China Daily"	"English"	"China"	"Lithuania"	"2"
"China Daily"	"English"	"China"	"South Sudan"	"9"
