"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Afghanistan"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-16 02:05:41.0"	"Afghanistan"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 11:20:28.0"	"Australia"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-02 05:11:01.0"	"Belize"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 19:33:19.0"	"Belize"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-29 21:41:42.0"	"Canada"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 04:18:35.0"	"Canada"	"14"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-01 16:58:59.0"	"Canada"	"16"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-02 03:25:51.0"	"Canada"	"6"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-03 23:40:18.0"	"Canada"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 03:47:24.0"	"Canada"	"3"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-05 04:12:54.0"	"Canada"	"10"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 04:27:54.0"	"Canada"	"10"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 14:00:00.0"	"Canada"	"6"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-13 20:31:56.0"	"Canada"	"2"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-14 04:14:17.0"	"Canada"	"8"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-15 06:05:32.0"	"Canada"	"10"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-16 10:54:09.0"	"Canada"	"6"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-17 20:00:11.0"	"Canada"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-18 06:01:00.0"	"Canada"	"4"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-21 17:09:12.0"	"Canada"	"5"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 06:00:00.0"	"Canada"	"4"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-23 03:09:35.0"	"Canada"	"9"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-29 02:13:02.0"	"Canada"	"7"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-30 09:43:18.0"	"Canada"	"5"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-01 23:44:49.0"	"Canada"	"2"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 09:40:38.0"	"Canada"	"8"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-04 19:33:40.0"	"Canada"	"2"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-05 06:00:00.0"	"Canada"	"6"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 06:00:00.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-14 04:14:17.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-18 19:11:59.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 01:06:01.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-29 03:23:13.0"	"Switzerland"	"3"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-05 06:00:00.0"	"Switzerland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 01:06:01.0"	"Chile"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"China"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 14:00:00.0"	"China"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Congo"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 03:23:05.0"	"Egypt"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 01:06:01.0"	"Egypt"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-02 05:11:01.0"	"France"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 19:33:19.0"	"France"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-15 04:01:37.0"	"France"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 05:39:11.0"	"France"	"2"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 04:20:50.0"	"United Kingdom"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 06:00:28.0"	"Haiti"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-05 05:05:41.0"	"Ireland"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Iraq"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Israel"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 06:29:11.0"	"Israel"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 02:46:18.0"	"Israel"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-23 18:11:39.0"	"Israel"	"2"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 00:03:27.0"	"Italy"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 04:10:53.0"	"Jordan"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 02:58:08.0"	"Latvia"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 05:48:42.0"	"Latvia"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-13 20:41:15.0"	"Latvia"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 06:08:41.0"	"Latvia"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-04-30 14:00:00.0"	"Mexico"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-05 00:09:01.0"	"Mauritius"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 01:06:01.0"	"Peru"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 03:12:45.0"	"Seychelles"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-16 01:43:49.0"	"Seychelles"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 05:06:02.0"	"Syria"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-02 05:11:01.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-04 19:33:19.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-06 06:29:11.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-07 14:00:00.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-17 20:00:11.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-18 17:19:05.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-29 06:01:00.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-30 18:39:07.0"	"United States of America"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 05:39:11.0"	"United States of America"	"3"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-06-02 04:20:50.0"	"Vietnam"	"1"
"fr_CAN_jmontr_int"	"Le Journal de Montreal"	"2017-05-22 01:06:01.0"	"South Africa"	"1"
